mericarp_num,ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,length,width,depth,spine_length,tip_distance,spine_num,lower_spines
2352,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.23,2.29,3.88,4.85,,4,1
2353,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,4.87,1.9,3.39,4.65,,4,1
2354,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.4,2.01,4.14,5.17,,4,1
2355,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.77,2.6,4.54,6.33,,4,1
2356,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.85,3.34,4.92,4.9,,4,1
2357,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,4.58,1.92,3.34,4.6,,4,1
2358,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,4.78,2.47,3.6,6.3,,4,1
2359,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.97,2.99,4.48,4.44,,4,1
2360,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.98,2.98,5.27,7.05,,4,1
2361,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.75,2.92,4.4,5.96,,4,1
2362,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.6,2.95,4.58,6.25,,4,1
2363,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.56,2.84,4.63,5.33,,4,1
2364,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.71,2.64,4.19,6.3,,4,1
2365,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.12,2.74,4.34,6.86,,4,1
2366,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.17,2.92,4.36,6.26,,4,1
2367,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.42,2.06,3.36,3.25,,4,1
2368,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.98,2.87,4.28,2.54,,4,1
2369,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.44,3.14,4.63,6.9,,4,1
2370,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.51,3.28,4.79,2.96,,4,1
2371,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.88,3.26,4.77,7.94,,4,1
2372,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.14,2.26,4.07,5.17,,4,1
2373,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.7,2.43,4.43,5.58,,4,1
2374,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.78,2.93,4.65,6.56,,4,1
2375,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.57,2.94,5.09,7.82,,4,1
2376,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.83,3.16,4.57,6.21,,4,1
2377,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.52,2.9,5.09,7.08,,4,1
2378,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.16,2.68,4.56,6.02,,4,1
2379,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.23,2.94,4.29,6.29,,4,1
2380,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.15,2.95,4.28,4.06,,4,1
2381,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.11,3.31,4.67,6.67,,4,1
2382,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.58,2.2,3.63,3.82,,4,1
2383,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.03,2.75,4.62,4.92,,4,1
2384,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.11,2.99,4.68,5.33,,4,1
2385,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.44,2.78,4.21,6.32,,4,1
2386,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.24,2.6,3.62,4.8,,4,1
2387,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.62,2.33,3.75,5.63,,4,1
2388,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.82,3,4.98,6.83,,4,1
2389,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.42,3.05,5.19,6.77,,4,1
2390,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6,2.98,4.44,7.17,,4,1
2391,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.44,3.06,3.8,2.87,,4,1
2392,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,4.12,1.66,2.78,2.9,,4,1
2393,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.02,2.36,4.41,6.53,,4,1
2394,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.19,2.32,3.76,5.2,,4,1
2395,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.89,2.23,4.46,5.67,,4,1
2396,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.58,3.29,4.23,4.92,,4,1
2397,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.93,2.56,4.44,NA,,4,1
2398,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.04,2.42,4.51,6.08,,4,1
2399,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,7.68,3.11,5.06,6.75,,4,1
2400,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.44,2.88,4.64,5.27,,4,1
2401,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,4.6,2.45,3.55,6.21,,4,1
2402,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.03,2.66,4.28,4.67,,4,1
2403,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.59,2.43,3.95,5.99,,4,1
2404,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.91,2.62,4.86,5.67,,4,1
2405,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.12,2.46,3.99,6,,4,1
2406,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,6.28,2.22,3.92,6.41,,4,1
2407,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,5.49,2.58,3.86,6.7,,4,1
2408,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Channel,195,4.71,2.74,4.19,4.25,,4,1
2409,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,3.97,1.81,2.64,2.85,,,0
2410,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.54,4.09,4.88,7.53,,4,1
2411,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.79,3.22,5.23,6.65,,4,1
2412,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.69,2.51,4.89,5.25,,4,1
2413,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.3,2.07,3.83,3.44,,4,1
2414,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.27,1.27,3.2,4.09,,4,1
2415,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.55,1.69,3.54,5.79,,4,1
2416,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.61,2.71,5.15,6.91,,4,1
2417,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.09,3.49,4.77,6.58,,4,1
2418,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.13,2.71,4.72,6.44,,4,1
2419,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.69,2.2,2.83,3.13,,,0
2420,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.21,1.55,3.04,2.03,,,0
2421,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,3.75,1.07,2.21,3.46,,,0
2422,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.27,1.71,2.88,2.49,,4,1
2423,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.19,2.85,4.81,6.48,,4,1
2424,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,3.74,1.95,3.34,3.27,,4,1
2425,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.92,2.98,4.3,4.89,,4,1
2426,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.36,2.13,3.79,2.88,,4,1
2427,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.6,2.36,3.77,6.44,,4,1
2428,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.53,3.11,4.38,5.47,,4,1
2429,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.99,2.98,4.81,6.87,,4,1
2430,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.57,2.45,4.08,4.81,,,0
2431,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.97,2.58,4.4,6.25,,4,1
2432,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.59,2.54,4.38,3.89,,4,1
2433,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,2.31,1.63,3.37,3.58,,4,1
2434,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.57,2.36,3.74,5.43,,4,1
2435,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.94,2.97,4.66,5.86,,4,1
2436,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.78,2.11,3.52,3.68,,4,1
2437,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.33,2.83,5.27,6.05,,4,1
2438,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.83,2.24,4.09,3.9,,4,1
2439,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.81,3.21,5.56,7.55,,4,1
2440,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.41,3.22,4.78,5.73,,4,1
2441,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.01,2.93,4.54,5.54,,4,1
2442,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.97,3.74,4.81,4.78,,4,1
2443,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.5,2.66,4.15,6.13,,4,1
2444,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.58,3.08,4.19,6.03,,4,1
2445,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.22,3.18,4.03,6.87,,4,1
2446,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,2.26,2.76,4.06,6.44,,4,1
2447,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.64,2.99,4.44,6.33,,4,1
2448,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.87,2.73,3.78,5.03,,4,1
2449,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.14,1.84,2.72,3.76,,4,1
2450,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,3.32,1.36,1.93,NA,,4,1
2451,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.15,2.72,3.81,4.11,,,0
2452,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.28,2.98,4.57,5.73,,,0
2453,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.6,3.46,5.01,5.99,,4,1
2454,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,8.46,3.29,5,5.05,,4,1
2455,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.51,2.93,5.13,6.24,,4,1
2456,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.95,3.02,4.78,5.51,,4,1
2457,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.92,2.5,4.44,5.78,,4,1
2458,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.23,2.14,3.45,6.22,,4,1
2459,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.59,3.13,4.66,5.06,,4,1
2460,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.91,2.58,4.09,5.91,,,0
2461,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.86,3.02,4.17,6.43,,4,1
2462,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.2,2.14,4.31,5.7,,4,1
2463,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.28,2.51,4.88,6.35,,4,1
2464,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.67,2.6,4.69,6.03,,4,1
2465,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.39,2.5,4.63,4.75,,,0
2466,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.01,3.01,5.16,7.06,,4,1
2467,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.94,2.46,4.38,4.81,,4,1
2468,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.51,3.12,4.95,4.19,,,0
2469,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.8,3.77,5.8,6.22,,4,1
2470,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.58,3.56,5.34,5.64,,4,1
2471,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.88,3.77,5.98,7,,4,1
2472,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.94,3.18,4.76,6.66,,4,1
2473,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.17,2.94,4.32,4.82,,4,1
2474,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.89,2.72,4.5,5.7,,4,1
2475,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.7,2.83,4.7,6.43,,4,1
2476,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.55,2.89,4.81,6.77,,,0
2477,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.88,3.15,5.14,6.69,,4,1
2478,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.21,3.27,5.56,6,,4,1
2479,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.62,2.19,4.16,4.02,,4,1
2480,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.32,2.9,4.31,4.15,,4,1
2481,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.33,3.28,5.1,6.49,,4,1
2482,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.79,2.7,4.02,5.18,,4,1
2483,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.79,2.74,4.66,5.63,,,0
2484,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.48,2.86,4.33,5.09,,,0
2485,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.62,2.91,4.73,5.66,,,0
2486,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.76,2.8,5.66,6.64,,4,1
2487,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.83,3.57,5.1,6.86,,,0
2488,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5.1,2.43,4.11,3.67,,4,1
2489,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.66,3.83,5.25,6.57,,4,1
2490,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.87,3.25,5.16,6.46,,4,1
2491,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.75,3.72,5.53,6.71,,4,1
2492,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.57,2.83,4.58,6.32,,4,1
2493,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,4.89,1.57,2.19,2.63,,,0
2494,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,6.23,2.5,3.85,7.03,,4,1
2495,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,5,2.17,3.63,5.6,,4,1
2496,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Itabaca Road,196,7.05,3.14,5.02,7.03,,4,1
2497,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.35,2.89,4.61,5.3,,,0
2498,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,7.5,4.32,5.62,6.79,,,0
2499,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.24,2.66,4.35,3.14,,,0
2500,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,7.11,3.17,5.52,6.32,,,0
2501,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.91,2.52,4.44,5.4,,,0
2502,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,5.32,3.05,4.05,4.68,,,0
2503,Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Loberia,197,7.35,3.33,5.03,3.36,,,0
