ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,width,width_log,width_sqr
4277,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,2.43,0.8878912573524571,1.5588457268119895
4278,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,2.22,0.7975071958841882,1.489966442575134
4279,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,2.83,1.0402767116551463,1.6822603841260722
4280,Florida_240,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,3,1.0986122886681098,1.7320508075688772
4281,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,3.78,1.3297240096314962,1.944222209522358
4282,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,3.45,1.2383742310432684,1.857417562100671
4283,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,4.44,1.4906543764441336,2.1071307505705477
4284,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,3.31,1.1969481893889715,1.8193405398660252
4285,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,3.55,1.2669476034873244,1.8841443681416772
4286,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,3.78,1.3297240096314962,1.944222209522358
4287,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,3.34,1.205970806988609,1.8275666882497066
4288,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,3.59,1.2781522025001875,1.8947295321496416
4289,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,3.49,1.2499017362143359,1.8681541692269406
4290,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,3.59,1.2781522025001875,1.8947295321496416
4291,Florida_241,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,11,3.8,1.33500106673234,1.9493588689617927
4292,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,4.37,1.4747630091074988,2.090454496036687
4293,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,3.13,1.1410330045520618,1.7691806012954132
4294,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,3.58,1.275362800412609,1.8920887928424501
4295,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,3.05,1.1151415906193203,1.746424919657298
4296,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,2.92,1.0715836162801904,1.7088007490635062
4297,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,3.24,1.1755733298042381,1.8
4298,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,2.52,0.9242589015233319,1.5874507866387544
4299,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,3.55,1.2669476034873244,1.8841443681416772
4300,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,2.74,1.007957920399979,1.6552945357246849
4301,Florida_242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,2.54,0.9321640810304452,1.5937377450509227
4302,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,3.02,1.1052568313867783,1.7378147196982767
4303,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,2.83,1.0402767116551463,1.6822603841260722
4304,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,3.02,1.1052568313867783,1.7378147196982767
4305,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,3.83,1.3428648031925547,1.9570385790780926
4306,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,2.88,1.0577902941478545,1.697056274847714
4307,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,3.03,1.1085626195212777,1.740689518552921
4308,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,3.15,1.1474024528375417,1.7748239349298849
4309,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,3.77,1.3270750014599193,1.9416487838947598
4310,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,2.58,0.9477893989335261,1.606237840420901
4311,Florida_243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,2.44,0.8919980393051105,1.5620499351813308
4312,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,2.15,0.7654678421395714,1.466287829861518
4313,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,2.49,0.9122827104766164,1.57797338380595
4314,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,2.72,1.000631880307906,1.6492422502470643
4315,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,3.23,1.172482137234565,1.797220075561143
4316,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,2.25,0.8109302162163288,1.5
4317,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,3.25,1.1786549963416462,1.8027756377319946
4318,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,2.93,1.075002423028976,1.711724276862369
4319,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,3.01,1.1019400787607843,1.7349351572897471
4320,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,3.15,1.1474024528375417,1.7748239349298849
4321,Florida_244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,2.54,0.9321640810304452,1.5937377450509227
4322,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,3.73,1.3164082336557241,1.9313207915827966
4323,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,3.68,1.3029127521808397,1.9183326093250879
4324,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,3.41,1.2267122912954254,1.8466185312619388
4325,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,3.34,1.205970806988609,1.8275666882497066
4326,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,3.55,1.2669476034873244,1.8841443681416772
4327,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,3.39,1.220829921392359,1.841195263952197
4328,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,2.78,1.0224509277025455,1.6673332000533065
4329,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,4,1.3862943611198906,2
4330,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,1.62,0.4824261492442928,1.2727922061357855
4331,Florida_245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,2.23,0.8020015854720274,1.493318452306808
4332,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,1,3.58,1.275362800412609,1.8920887928424501
4333,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,2,3.72,1.3137236682850553,1.9287301521985911
4334,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,3,3.57,1.2725655957915476,1.8894443627691184
4335,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,4,2.45,0.8960880245566357,1.5652475842498528
4336,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,5,2.73,1.0043016091968684,1.6522711641858305
4337,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,6,3.35,1.208960345836975,1.8303005217723127
4338,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,7,3.77,1.3270750014599193,1.9416487838947598
4339,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,8,2.95,1.0818051703517284,1.7175564037317668
4340,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,9,3.45,1.2383742310432684,1.857417562100671
4341,Florida_246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,10,3.51,1.2556160374777743,1.8734993995195195
4342,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.72,1.000631880307906,1.6492422502470643
4343,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,3.29,1.1908875647772805,1.8138357147217055
4344,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.19,1.1600209167967532,1.786057109949175
4345,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.8,1.0296194171811581,1.6733200530681511
4346,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.72,1.000631880307906,1.6492422502470643
4347,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.02,1.1052568313867783,1.7378147196982767
4348,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,2.65,0.9745596399981308,1.6278820596099706
4349,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2.39,0.8712933659434193,1.5459624833740306
4350,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.96,1.085189268335969,1.7204650534085253
4351,Florida_247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.41,0.8796267475025636,1.5524174696260025
4352,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.99,1.095273387402595,1.7291616465790582
4353,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,3.63,1.2892326482767593,1.905255888325765
4354,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.36,1.2119409739751128,1.833030277982336
4355,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.19,1.1600209167967532,1.786057109949175
4356,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1.77,0.5709795465857378,1.3304134695650072
4357,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.46,1.2412685890696329,1.8601075237738274
4358,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1.91,0.6471032420585384,1.3820274961085253
4359,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,3.11,1.1346227261911428,1.7635192088548397
4360,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2.89,1.0612565021243408,1.7
4361,Florida_248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.41,0.8796267475025636,1.5524174696260025
4362,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.25,1.4469189829363254,2.0615528128088303
4363,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.39,1.47932922708708,2.0952326839756963
4364,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.16,1.1505720275988207,1.7776388834631178
4365,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1.95,0.6678293725756554,1.396424004376894
4366,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.6,0.9555114450274363,1.61245154965971
4367,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.44,1.235471471385307,1.8547236990991407
4368,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.65,1.536867219599265,2.1563858652847827
4369,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,3.54,1.264126727145683,1.8814887722226779
4370,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1.95,0.6678293725756554,1.396424004376894
4371,Florida_249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1.71,0.5364933705145685,1.307669683062202
4372,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.4,1.2237754316221157,1.8439088914585775
4373,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.19,0.7839015438284094,1.4798648586948742
4374,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.22,0.7975071958841882,1.489966442575134
4375,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.69,1.3056264580524357,1.9209372712298547
4376,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2.88,1.0577902941478545,1.697056274847714
4377,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.31,1.4609379041156563,2.0760539492026693
4378,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.12,1.415853163361435,2.029778313018444
4379,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,3.73,1.3164082336557241,1.9313207915827966
4380,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.08,1.1249295969854831,1.7549928774784245
4381,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1.74,0.5538851132264376,1.3190905958272918
4382,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.17,0.7747271675523681,1.4730919862656235
4383,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,3.35,1.208960345836975,1.8303005217723127
4384,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.02,1.3912819026309295,2.004993765576342
4385,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,3.47,1.244154593958768,1.862793601019716
4386,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2.72,1.000631880307906,1.6492422502470643
4387,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,3.64,1.2919836816486494,1.9078784028338913
4388,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,3.78,1.3297240096314962,1.944222209522358
4389,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,3.7,1.308332819650179,1.9235384061671346
4390,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,3.38,1.2178757094949273,1.8384776310850235
4391,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,3.75,1.3217558399823195,1.9364916731037085
4392,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,3.18,1.1568811967920856,1.783255450012701
4393,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.45,0.8960880245566357,1.5652475842498528
4394,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2.99,1.095273387402595,1.7291616465790582
4395,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2.96,1.085189268335969,1.7204650534085253
4396,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1.57,0.45107561936021673,1.2529964086141667
4397,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2.12,0.7514160886839212,1.4560219778561037
4398,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2.84,1.0438040521731147,1.6852299546352716
4399,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.41,1.4838746894587547,2.1
4400,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,3.42,1.2296405510745139,1.849324200890693
4401,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,3.21,1.1662709371419244,1.7916472867168918
4402,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2.32,0.8415671856782185,1.5231546211727816
