ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,lower_spines
4374,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4375,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4376,Florida_250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4377,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4378,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4379,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4380,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4381,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4382,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4383,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4384,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4385,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4386,Florida_251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4387,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,1
4388,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,1
4389,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,1
4390,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,1
4391,Florida_252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,1
4392,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4393,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4394,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4395,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4396,Florida_253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4397,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4398,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4399,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4400,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4401,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4402,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4403,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4404,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4405,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4406,Florida_254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4407,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4408,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4409,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4410,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4411,Florida_255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4412,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4413,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4414,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4415,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4416,Florida_256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4417,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4418,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4419,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4420,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4421,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4422,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4423,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4424,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4425,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4426,Florida_257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4427,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4428,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4429,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4430,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4431,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4432,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4433,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4434,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4435,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4436,Florida_258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
4437,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4438,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4439,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4440,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4441,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4442,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4443,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4444,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4445,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4446,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4447,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,1
4448,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,1
4449,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,1
4450,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,1
4451,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,1
4452,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4453,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4454,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4455,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4456,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4457,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,1
4458,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,1
4459,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,1
4460,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,1
4461,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,1
4462,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4463,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4464,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4465,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4466,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4467,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,1
4468,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,1
4469,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,1
4470,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,1
4471,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,1
4472,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4473,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4474,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4475,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4476,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4477,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,1
4478,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,1
4479,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,1
4480,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,1
4481,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,1
4482,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,11,1
4483,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,12,1
4484,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,13,1
4485,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,14,1
4486,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,15,1
4487,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,16,1
4488,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,17,1
4489,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,18,1
4490,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,19,1
4491,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,20,1
4492,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4493,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4494,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4495,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4496,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4497,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4498,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4499,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4500,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4501,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4502,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,1
4503,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,1
4504,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,1
4505,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,1
4506,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,1
4507,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4508,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4509,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4510,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4511,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4512,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,1
4513,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,1
4514,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,1
4515,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,1
4516,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,1
4517,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4518,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4519,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4520,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4521,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4522,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,1
4523,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,1
4524,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,1
4525,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,1
4526,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,1
4527,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4528,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4529,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4530,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4531,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4532,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,1
4533,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,1
4534,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,1
4535,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,1
4536,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,1
4537,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,1
4538,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,1
4539,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,1
4540,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,1
4541,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,1
4542,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,1
4543,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,1
4544,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,1
4545,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,1
4546,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,1
4547,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,1
4548,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,1
4549,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,1
4550,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,1
4551,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,1
