ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,spine_length,spine_length_log,spine_length_sqr
210,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,2,3.94,1.597365331199831,1.9849433241279208
211,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,3,6.62,2.030776369698555,2.5729360660537215
212,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,4,5.46,1.8656293177945105,2.3366642891095846
213,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,5,4.78,1.7544036826842861,2.186321110907545
214,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,6,4.61,1.724550719534605,2.147091055358389
215,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,7,5.45,1.864080130807681,2.3345235059857505
216,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,8,4.4,1.6863989535702288,2.0976176963403033
217,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,9,3.7,1.547562508716013,1.9235384061671346
218,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,10,4.34,1.6752256529721035,2.083266665599966
219,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,11,3.54,1.5129270120532565,1.8814887722226779
220,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,12,4.28,1.6639260977181702,2.06881608655772
221,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,13,3.61,1.528227857008557,1.9
222,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,14,6.9,2.066862759472976,2.6267851073127395
223,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,15,4.21,1.6505798557652755,2.0518284528683193
224,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,16,2.93,1.3686394258811698,1.711724276862369
225,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,17,4.92,1.7783364488959144,2.2181073012818833
226,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,18,6.34,1.9933388426264242,2.5179356624028344
227,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,19,3.95,1.599387576580599,1.9874606914351791
228,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,20,4.09,1.6272778305624314,2.0223748416156684
229,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,21,5.04,1.7984040119467235,2.244994432064365
230,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,22,4.71,1.742219023667919,2.1702534414210706
231,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,23,5.37,1.851599469584072,2.3173260452512934
232,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,24,6.35,1.9947003132247452,2.5199206336708304
233,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,25,5.05,1.80005827204275,2.247220505424423
234,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,26,4.47,1.6992786164338898,2.1142374511865976
235,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,27,5.62,1.890095369948917,2.3706539182259396
236,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,5.2,1.824549292051046,2.280350850198276
237,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,3.48,1.4996230464268938,1.865475810617763
238,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,3.26,1.449269160281279,1.8055470085267789
239,CDRS_57139,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,31,5.52,1.8748743759385615,2.349468024894146
240,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,1,6.79,2.052840859882657,2.6057628441590768
241,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,2,5.89,1.9300710850255671,2.4269322199023193
242,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,3,7.08,2.089391872533004,2.6608269391300143
243,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,4,6.62,2.030776369698555,2.5729360660537215
244,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,5,6.62,2.030776369698555,2.5729360660537215
245,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,6,6.91,2.0681277817795625,2.6286878856189833
246,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,7,5.64,1.8931119634883424,2.3748684174075834
247,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,8,7.12,2.0943301541735866,2.6683328128252666
248,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,9,7.24,2.1090003439213802,2.6907248094147422
249,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,10,7.11,2.0930978681273213,2.6664583251946765
250,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,11,6.13,1.9643112344262046,2.4758836806279896
251,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,12,6.4,2.0014800002101243,2.5298221281347035
252,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,13,6.99,2.0781907597781832,2.6438608132804573
253,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,14,7.99,2.196112848483529,2.826658805020514
254,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,15,6.69,2.0399207835175526,2.5865034312755126
255,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,16,6.68,2.038619547159581,2.584569596664017
256,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,17,7.6,2.151762203259462,2.756809750418044
257,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,18,7.52,2.1424163408412245,2.7422618401604177
258,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,19,6.52,2.017566137961748,2.553429066960741
259,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,20,6.7,2.0412203288596382,2.588435821108957
260,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,21,6.5,2.0149030205422647,2.5495097567963922
261,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,22,6.07,1.9558604799084813,2.463736998950984
262,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,23,6.25,1.9810014688665833,2.5
263,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,24,5.41,1.8578592709325787,2.3259406699226015
264,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,25,4.82,1.7613002617433464,2.195449840010015
265,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,26,5.34,1.8468787684491346,2.3108440016582685
266,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,27,5.52,1.8748743759385615,2.349468024894146
267,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,4.78,1.7544036826842861,2.186321110907545
268,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,5.61,1.888583653863595,2.3685438564654024
269,CDRS_57140,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,6.26,1.9823798288367047,2.5019992006393608
270,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,1,4.88,1.7715567619105355,2.209072203437452
271,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,2,7.7,2.163323025660538,2.7748873851023217
272,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,3,5.4,1.8562979903656263,2.32379000772445
273,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,4,7.78,2.1724764076470255,2.7892651361962706
274,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,5,5.81,1.918392120161421,2.41039415863879
275,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,6,7.15,2.0980179272527715,2.6739483914241875
276,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,7,6.4,2.0014800002101243,2.5298221281347035
277,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,8,7.05,2.0856720914304723,2.6551836094703507
278,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,9,6.48,2.012232791986386,2.545584412271571
279,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,10,6.21,1.9754689512968577,2.4919871588754225
280,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,11,5.1,1.8082887711792655,2.258317958127243
281,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,12,7.77,2.1713368063840917,2.787471972953271
282,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,13,8.16,2.214846178686039,2.85657137141714
283,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,14,7.55,2.145931282948669,2.7477263328068173
284,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,15,5.71,1.9035989509835904,2.3895606290697042
285,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,16,7.79,2.1736147116970854,2.7910571473905725
286,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,17,4.22,1.6524974018945473,2.0542638584174138
287,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,18,5.96,1.9401794743463283,2.4413111231467406
288,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,19,3.7,1.547562508716013,1.9235384061671346
289,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,20,4.78,1.7544036826842861,2.186321110907545
290,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,21,4.51,1.706564623164823,2.12367605815953
291,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,22,5.87,1.927164106234258,2.4228082879171433
292,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,23,7.01,2.080690761080268,2.6476404589747453
293,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,24,4.79,1.7561322915849038,2.188606862823929
294,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,25,6.9,2.066862759472976,2.6267851073127395
295,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,26,9.01,2.303584593327129,3.0016662039607267
296,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,27,6.82,2.05668455455722,2.6115129714401193
297,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,28,6.96,2.0744289998562917,2.6381811916545836
298,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,29,5.96,1.9401794743463283,2.4413111231467406
299,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,30,3.94,1.597365331199831,1.9849433241279208
300,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,31,5.03,1.7967470107390942,2.2427661492005804
301,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,32,2.23,1.172482137234565,1.493318452306808
302,CDRS_57141,Herbarium,2016,South America,island,Galapagos,Galapagos,Floreana,0,33,6.26,1.9823798288367047,2.5019992006393608
303,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,1,3.69,1.5454325824581878,1.9209372712298547
304,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,2,5.59,1.8855533485144158,2.364318083507378
305,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,3,5.76,1.9110228900548727,2.4
306,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,4,5.19,1.8229350866965048,2.2781571499789037
307,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,5,5.59,1.8855533485144158,2.364318083507378
308,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,6,6.01,1.9473377010464987,2.4515301344262523
309,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,7,6.34,1.9933388426264242,2.5179356624028344
310,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,8,4.95,1.7833912195575383,2.224859546128699
311,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,9,4.41,1.6882490928583902,2.1
312,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,10,5.99,1.944480556245719,2.4474476501040834
313,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,11,6.14,1.965712776351493,2.477902338672773
314,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,12,5,1.791759469228055,2.23606797749979
315,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,13,6.23,1.9782390361706734,2.495996794869737
316,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,14,5.05,1.80005827204275,2.247220505424423
317,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,15,6.18,1.9712993830601329,2.4859605789312105
318,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,16,5.87,1.927164106234258,2.4228082879171433
319,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,17,6.13,1.9643112344262046,2.4758836806279896
320,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,18,4.7,1.7404661748405046,2.16794833886788
321,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,19,4.32,1.6714733033535532,2.078460969082653
322,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,20,3.87,1.5830939370944985,1.9672315572906003
323,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,21,4.92,1.7783364488959144,2.2181073012818833
324,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,22,6.21,1.9754689512968577,2.4919871588754225
325,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,23,4.7,1.7404661748405046,2.16794833886788
326,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,24,5.3,1.840549633397487,2.3021728866442674
327,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,25,5.6,1.8870696490323797,2.3664319132398464
328,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,26,4.92,1.7783364488959144,2.2181073012818833
329,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,27,4.41,1.6882490928583902,2.1
330,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,28,2.51,1.2556160374777743,1.5842979517754858
331,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,29,3.48,1.4996230464268938,1.865475810617763
332,CDRS_57142,Herbarium,2016,South America,island,Galapagos,Galapagos,Seymour Norte,1,30,4.92,1.7783364488959144,2.2181073012818833
333,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4.95,1.7833912195575383,2.224859546128699
334,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,2,4.34,1.6752256529721035,2.083266665599966
335,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,3,3.87,1.5830939370944985,1.9672315572906003
336,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,4,3.55,1.5151272329628591,1.8841443681416772
337,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,5,5.88,1.9286186519452522,2.4248711305964283
338,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,6,5.13,1.81319474994812,2.264950330581225
339,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,7,4.42,1.6900958154515549,2.1023796041628637
340,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,8,3.94,1.597365331199831,1.9849433241279208
341,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,9,4.12,1.6331544390514163,2.029778313018444
342,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,10,4.73,1.7457155307266483,2.1748563170931545
343,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,11,4.02,1.6134299337036377,2.004993765576342
344,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,12,4.71,1.742219023667919,2.1702534414210706
345,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,13,4.22,1.6524974018945473,2.0542638584174138
346,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,14,5.12,1.8115620965242347,2.262741699796952
347,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,15,4.52,1.7083778602890038,2.1260291625469296
348,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,16,5.71,1.9035989509835904,2.3895606290697042
349,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,17,3.39,1.4793292270870801,1.841195263952197
350,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,18,5.92,1.9344157696295783,2.4331050121192876
351,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,19,4.56,1.715598108262491,2.1354156504062622
352,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,20,3.59,1.5238800240724537,1.8947295321496416
353,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,21,6.13,1.9643112344262046,2.4758836806279896
354,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,22,3.79,1.5665304114228238,1.9467922333931784
355,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,23,5.71,1.9035989509835904,2.3895606290697042
356,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,24,4.86,1.7681496035889213,2.2045407685048604
357,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,25,4.9,1.7749523509116738,2.2135943621178655
358,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,26,4.7,1.7404661748405046,2.16794833886788
359,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,27,5.86,1.925707441737794,2.420743687382041
360,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,28,6.66,2.0360119837525,2.5806975801127883
361,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,29,3.71,1.5496879080283263,1.9261360284258222
362,CDRS_57144,Herbarium,2016,South America,island,Galapagos,Galapagos,San Cristobal,0,30,4.03,1.6154199841116479,2.0074859899884734
