ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,spine_length,spine_length_log,spine_length_sqr
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,165,NA,NA,NA
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,165,NA,NA,NA
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,165,NA,NA,NA
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,165,NA,NA,NA
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,165,NA,NA,NA
HUH_1318,Herbarium,1963,North_Central America,mainland,NA,Mexico,NA,NA,"Estado de Guerrero, upper part of Cañon del Zopilote",166,NA,NA,NA
HUH_1318,Herbarium,1963,North_Central America,mainland,NA,Mexico,NA,NA,"Estado de Guerrero, upper part of Cañon del Zopilote",166,NA,NA,NA
HUH_1318,Herbarium,1963,North_Central America,mainland,NA,Mexico,NA,NA,"Estado de Guerrero, upper part of Cañon del Zopilote",166,NA,NA,NA
HUH_1318,Herbarium,1963,North_Central America,mainland,NA,Mexico,NA,NA,"Estado de Guerrero, upper part of Cañon del Zopilote",166,0,0,0
HUH_1318,Herbarium,1963,North_Central America,mainland,NA,Mexico,NA,NA,"Estado de Guerrero, upper part of Cañon del Zopilote",166,NA,NA,NA
HUH_1460,Herbarium,1964,North_Central America,mainland,NA,Mexico,NA,NA,"Vera Cruz, N of port in sand dunes",164,NA,NA,NA
HUH_1460,Herbarium,1964,North_Central America,mainland,NA,Mexico,NA,NA,"Vera Cruz, N of port in sand dunes",164,NA,NA,NA
HUH_1460,Herbarium,1964,North_Central America,mainland,NA,Mexico,NA,NA,"Vera Cruz, N of port in sand dunes",164,NA,NA,NA
HUH_1460,Herbarium,1964,North_Central America,mainland,NA,Mexico,NA,NA,"Vera Cruz, N of port in sand dunes",164,NA,NA,NA
HUH_1460,Herbarium,1964,North_Central America,mainland,NA,Mexico,NA,NA,"Vera Cruz, N of port in sand dunes",164,NA,NA,NA
HUH_895,Herbarium,1962,North_Central America,mainland,NA,Mexico,NA,NA,"Veracruz, Veracruz",165,0,0,0
HUH_895,Herbarium,1962,North_Central America,mainland,NA,Mexico,NA,NA,"Veracruz, Veracruz",165,NA,NA,NA
HUH_895,Herbarium,1962,North_Central America,mainland,NA,Mexico,NA,NA,"Veracruz, Veracruz",165,NA,NA,NA
HUH_895,Herbarium,1962,North_Central America,mainland,NA,Mexico,NA,NA,"Veracruz, Veracruz",165,NA,NA,NA
HUH_895,Herbarium,1962,North_Central America,mainland,NA,Mexico,NA,NA,"Veracruz, Veracruz",165,NA,NA,NA
HUH_1996,Herbarium,1993,North_Central America,mainland,NA,Guatemala,NA,NA,"Depto. De Zacapa, Entre Teculután y Rio Hondo",166,NA,NA,NA
HUH_1996,Herbarium,1993,North_Central America,mainland,NA,Guatemala,NA,NA,"Depto. De Zacapa, Entre Teculután y Rio Hondo",166,NA,NA,NA
HUH_1996,Herbarium,1993,North_Central America,mainland,NA,Guatemala,NA,NA,"Depto. De Zacapa, Entre Teculután y Rio Hondo",166,NA,NA,NA
HUH_171,Herbarium,1996,North_Central America,mainland,NA,Mexico,NA,NA,"Yucatán, Municipio Celstún, 1.5km N de Dumac",167,NA,NA,NA
HUH_171,Herbarium,1996,North_Central America,mainland,NA,Mexico,NA,NA,"Yucatán, Municipio Celstún, 1.5km N de Dumac",167,NA,NA,NA
HUH_171,Herbarium,1996,North_Central America,mainland,NA,Mexico,NA,NA,"Yucatán, Municipio Celstún, 1.5km N de Dumac",167,NA,NA,NA
HUH_1492,Herbarium,1964,North_Central America,mainland,NA,Mexico,NA,NA,Terr. Baja California Sur. Silty,168,NA,NA,NA
HUH_1492,Herbarium,1964,North_Central America,mainland,NA,Mexico,NA,NA,Terr. Baja California Sur. Silty,168,NA,NA,NA
HUH_1448,Herbarium,1964,North_Central America,mainland,NA,Mexico,NA,NA,Estado de Puebla,169,NA,NA,NA
HUH_410,Herbarium,1925,North_Central America,island,other,Mexico,NA,NA,Clarion Island,170,NA,NA,NA
HUH_410,Herbarium,1925,North_Central America,island,other,Mexico,NA,NA,Clarion Island,170,NA,NA,NA
HUH_410,Herbarium,1925,North_Central America,island,other,Mexico,NA,NA,Clarion Island,170,NA,NA,NA
HUH_410,Herbarium,1925,North_Central America,island,other,Mexico,NA,NA,Clarion Island,170,NA,NA,NA
HUH_410,Herbarium,1925,North_Central America,island,other,Mexico,NA,NA,Clarion Island,170,NA,NA,NA
HUH_8352,Herbarium,1932,North_Central America,island,other,Mexico,NA,NA,Clarion Island,170,NA,NA,NA
HUH_8352,Herbarium,1932,North_Central America,island,other,Mexico,NA,NA,Clarion Island,170,NA,NA,NA
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,171,NA,NA,NA
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,171,NA,NA,NA
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,171,NA,NA,NA
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,171,NA,NA,NA
HUH_200,Herbarium,1903,North_Central America,island,other,Mexico,NA,NA,Socorro Island,171,NA,NA,NA
HUH_6350,Herbarium,1909,North_Central America,mainland,NA,Guatemala,NA,NA,Zacapa,172,NA,NA,NA
HUH_6350,Herbarium,1909,North_Central America,mainland,NA,Guatemala,NA,NA,Zacapa,172,NA,NA,NA
HUH_6350,Herbarium,1909,North_Central America,mainland,NA,Guatemala,NA,NA,Zacapa,172,NA,NA,NA
HUH_6350,Herbarium,1909,North_Central America,mainland,NA,Guatemala,NA,NA,Zacapa,172,NA,NA,NA
HUH_6350,Herbarium,1909,North_Central America,mainland,NA,Guatemala,NA,NA,Zacapa,172,NA,NA,NA
HUH_1874,Herbarium,1896,North_Central America,mainland,NA,Mexico,NA,NA,Yucatan,173,NA,NA,NA
HUH_1874,Herbarium,1896,North_Central America,mainland,NA,Mexico,NA,NA,Yucatan,173,NA,NA,NA
HUH_1874,Herbarium,1896,North_Central America,mainland,NA,Mexico,NA,NA,Yucatan,173,NA,NA,NA
HUH_1117,Herbarium,1974,Africa,mainland,NA,Tanzania,NA,NA,Mbigiri (Zanzitari) S of Mto Kama,174,NA,NA,NA
HUH_1117,Herbarium,1974,Africa,mainland,NA,Tanzania,NA,NA,Mbigiri (Zanzitari) S of Mto Kama,174,NA,NA,NA
HUH_1117,Herbarium,1974,Africa,mainland,NA,Tanzania,NA,NA,Mbigiri (Zanzitari) S of Mto Kama,174,NA,NA,NA
HUH_1117,Herbarium,1974,Africa,mainland,NA,Tanzania,NA,NA,Mbigiri (Zanzitari) S of Mto Kama,174,NA,NA,NA
HUH_1117,Herbarium,1974,Africa,mainland,NA,Tanzania,NA,NA,Mbigiri (Zanzitari) S of Mto Kama,174,NA,NA,NA
HUH_1117,Herbarium,1974,Africa,mainland,NA,Tanzania,NA,NA,Mbigiri (Zanzitari) S of Mto Kama,174,NA,NA,NA
HUH_21,Herbarium,1974,Africa,island,other,Tanzania,NA,NA,Shungu-Mbili Island,175,NA,NA,NA
HUH_21,Herbarium,1974,Africa,island,other,Tanzania,NA,NA,Shungu-Mbili Island,175,NA,NA,NA
HUH_21,Herbarium,1974,Africa,island,other,Tanzania,NA,NA,Shungu-Mbili Island,175,NA,NA,NA
HUH_21,Herbarium,1974,Africa,island,other,Tanzania,NA,NA,Shungu-Mbili Island,175,NA,NA,NA
HUH_21,Herbarium,1974,Africa,island,other,Tanzania,NA,NA,Shungu-Mbili Island,175,NA,NA,NA
CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,NA,174,NA,NA,NA
CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,NA,174,0,0,0
CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,NA,174,NA,NA,NA
CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,NA,174,0,0,0
CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,NA,174,0,0,0
CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,NA,174,0,0,0
CAS_34022,Herbarium,1899,South America,island,Galapagos,Galapagos,Espanola,0,NA,174,NA,NA,NA
CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,NA,175,0,0,0
CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,NA,175,0,0,0
CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,NA,175,0,0,0
CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,NA,175,NA,NA,NA
CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,NA,175,NA,NA,NA
CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,NA,175,0,0,0
CAS_34021,Herbarium,1899,South America,island,Galapagos,Galapagos,Isabela,1,NA,175,0,0,0
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,NA,NA,NA
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,NA,NA,NA
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,NA,NA,NA
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,NA,NA,NA
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,NA,NA,NA
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,NA,NA,NA
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,NA,NA,NA
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,NA,NA,NA
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,0,0,0
CAS_461169,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,176,NA,NA,NA
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,NA,NA,NA
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,NA,NA,NA
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,NA,NA,NA
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,NA,NA,NA
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,0,0,0
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,NA,NA,NA
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,0,0,0
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,NA,NA,NA
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,NA,NA,NA
CAS_461168,Herbarium,1932,South America,island,Galapagos,Galapagos,Baltra,1,NA,177,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_461173,Herbarium,1932,South America,island,Galapagos,Galapagos,Santiago,1,NA,178,NA,NA,NA
CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,NA,179,NA,NA,NA
CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,NA,179,NA,NA,NA
CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,NA,179,NA,NA,NA
CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,NA,179,NA,NA,NA
CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,NA,179,NA,NA,NA
CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,NA,179,0,0,0
CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,NA,179,NA,NA,NA
CAS_56634,Herbarium,1905,South America,island,Galapagos,Galapagos,Floreana,0,NA,179,0,0,0
CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,1,NA,180,NA,NA,NA
CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,1,NA,180,NA,NA,NA
CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,1,NA,180,NA,NA,NA
CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,1,NA,180,0,0,0
CAS_324635,Herbarium,1942,South America,island,Galapagos,Galapagos,Baltra,1,NA,180,NA,NA,NA
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,NA,NA,NA
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,NA,NA,NA
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,NA,NA,NA
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,NA,NA,NA
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,NA,NA,NA
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,NA,NA,NA
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,NA,NA,NA
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,NA,NA,NA
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,0,0,0
CAS_34024,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,NA,182,NA,NA,NA
CAS_34024,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,NA,182,NA,NA,NA
CAS_34024,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,NA,182,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,NA,NA,NA
CAS_496955,Herbarium,1967,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,185,NA,NA,NA
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,0,0,0
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,0,0,0
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,NA,NA,NA
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,NA,NA,NA
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,NA,NA,NA
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,0,0,0
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,0,0,0
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.12,1.9629077254238845,2.4738633753705965
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.14,2.096790180014449,2.6720778431774774
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.84,1.922787731634459,2.4166091947189146
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.33,1.9919755158985601,2.515949125081825
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.67,2.0373166153791646,2.582634314028992
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.76,1.9110228900548727,2.4
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.7,2.0412203288596382,2.588435821108957
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.54,2.020222182019865,2.5573423705088842
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,4.87,1.7698546338400052,2.2068076490713913
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.67,2.0373166153791646,2.582634314028992
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.44,2.0068708488450007,2.5377155080899043
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.73,1.9065751436566365,2.3937418407171647
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.55,1.8794650496471605,2.355843797877949
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.53,2.018895041811802,2.5553864678361276
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.19,1.9726911717329554,2.487971060924946
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.5,2.0149030205422647,2.5495097567963922
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.19,1.9726911717329554,2.487971060924946
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.46,2.135349173618132,2.7313000567495327
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.26,1.9823798288367047,2.5019992006393608
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.28,1.9851308622085946,2.5059928172283334
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.41,2.1294214739848565,2.72213151776324
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.82,2.05668455455722,2.6115129714401193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.26,1.9823798288367047,2.5019992006393608
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.81,1.918392120161421,2.41039415863879
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6,1.9459101490553132,2.449489742783178
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.3,1.9878743481543455,2.5099800796022267
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.27,1.8357763546448294,2.295648056649799
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.71,2.0425181875752383,2.5903667693977237
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.8,2.0541237336955462,2.6076809620810595
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.49,2.0135687975291283,2.5475478405713994
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.6,2.028148247292285,2.569046515733026
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.14,1.814824742159051,2.2671568097509267
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.94,2.0719132752590443,2.6343879744638983
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.54,2.1447610078004784,2.745906043549196
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.49,2.0135687975291283,2.5475478405713994
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.75,2.0476928433652555,2.598076211353316
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.31,1.9892432737616872,2.511971337416094
