ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,tip_distance,tip_distance_log,tip_distance_sqr
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,Park,200,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,Playa Negra,201,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Sierra Negra Road,202,NA,NA,NA
