ID,Herb_name,Herb_number,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,country,location,length_mean,width_mean,depth_mean,tip_distance_mean,Temp_mean,Temp_S_mean,Prec_mean,varP_mean,length_sd,width_sd,depth_sd,tip_distance_sd,Temp_sd,Temp_S_sd,Prec_sd,varP_sd,length_var,width_var,depth_var,tip_distance_var,Temp_var,Temp_S_var,Prec_var,varP_var,length_se,width_se,depth_se,tip_distance_se,Temp_se,Temp_S_se,Prec_se,varP_se
Florida_242,Florida,242,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.21,3.164,4.134,9.595,22.99737358,432.3907776,1245.891846,62.0927887,0.9533216782504331,0.5617274942334386,0.434234959440163,1.6437710708408677,0,0,0,0,0.9088222222222224,0.3155377777777778,0.18856,2.701983333333333,0,0,0,0,0.3014667846085572,0.17763383061167648,0.13731715115017495,0.519806053575113,0,0,0,0
Florida_243,Florida,243,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,4.598,3.055,4.322,7.919,22.99737358,432.3907776,1245.891846,62.0927887,0.7311452204133823,0.448336431216063,0.38162809120922964,0.6065283725158013,0,0,0,0,0.5345733333333333,0.20100555555555558,0.14564000000000007,0.36787666666666663,0,0,0,0,0.23120841968521244,0.1417764280674173,0.12068139873236475,0.19180111226650032,0,0,0,0
Florida_244,Florida,244,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,4.796,2.7720000000000002,3.782,8.515,22.99737358,432.3907776,1245.891846,62.0927887,0.8157505065207675,0.40251431996610726,0.3215863457576795,1.6995767446958996,0,0,0,0,0.6654488888888888,0.16201777777777776,0.10341777777777782,2.888561111111111,0,0,0,0,0.25796296030416627,0.12728620419266878,0.10169453170046942,0.537453357149354,0,0,0,0
Florida_245,Florida,245,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.046,3.173,3.7399999999999998,8.728,22.99737358,432.3907776,1245.891846,62.0927887,0.6627417797805316,0.7438645336648633,0.5158811232574161,2.459904243845457,0,0,0,0,0.4392266666666667,0.5533344444444445,0.26613333333333333,6.05112888888889,0,0,0,0,0.20957735246602066,0.23523061969999662,0.1631359351379497,0.7778900236465878,0,0,0,0
Florida_246,Florida,246,Natural Population,2016,North_Central America,island,other,Boca Grande,NA,NA,USA,Boca Grande,5.361,3.308,4.268,8.885,22.99737358,432.3907776,1245.891846,62.0927887,0.4469016794677673,0.44559074396929643,0.2862322289486089,1.7662468054543732,0,0,0,0,0.19972111111111104,0.19855111111111107,0.08192888888888886,3.1196277777777786,0,0,0,0,0.141322719727265,0.1409081655231914,0.09051457832243867,0.558536281523213,0,0,0,0
Florida_247,Florida,247,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.18,2.815,4.187,7.436999999999999,22.77916718,399.0697021,1285,44.2688179,0.8995554457619607,0.30174492539229214,0.3206607761066722,1.3775021677740555,0,0,0,0,0.8091999999999997,0.09104999999999996,0.10282333333333335,1.897512222222222,0,0,0,0,0.28446440902158565,0.09542012366372198,0.10140184087743839,0.43560443319854103,0,0,0,0
Florida_248,Florida,248,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.22,2.872,4.297,7.151,22.77916718,399.0697021,1285,44.2688179,0.8999135760974186,0.6397707922894469,0.7099460073367082,1.6058881239571663,0,0,0,0,0.8098444444444445,0.40930666666666665,0.5040233333333333,2.5788766666666674,0,0,0,0,0.28457765977751037,0.20231328840851423,0.22450463989266087,0.5078264139119456,0,0,0,0
Florida_249,Florida,249,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.813,3.164,4.162,7.397,22.77916718,399.0697021,1285,44.2688179,1.516340990674591,1.0795081184399578,0.9551125588117874,2.2247898777187927,0,0,0,0,2.29929,1.1653377777777778,0.9122399999999999,4.9496899999999995,0,0,0,0,0.47950912400078477,0.3413704406913079,0.30203311076767725,0.7035403328878878,0,0,0,0
Florida_250,Florida,250,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.808,2.876,4.102,7.762,22.77916718,399.0697021,1285,44.2688179,0.595457807069485,0.6778864211650798,0.7422735344871189,1.8895687338649527,0,0,0,0,0.35457000000000005,0.4595299999999999,0.5509700000000001,3.5704700000000007,0,0,0,0,0.26629682686806466,0.3031600237498341,0.33195481620244643,0.8450408274160486,0,0,0,0
Florida_251,Florida,251,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.169,3.271,4.273,8.935,22.77916718,399.0697021,1285,44.2688179,1.075458041952358,0.8507571790927054,0.7565425742591535,2.55094862529391,0,0,0,0,1.15661,0.7237877777777776,0.5723566666666667,6.5073388888888894,0,0,0,0,0.34008969405143696,0.26903304216727314,0.23923976815459982,0.8066807850004168,0,0,0,0
Florida_252,Florida,252,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.4879999999999995,3.65,4.828,9.754,22.77916718,399.0697021,1285,44.2688179,0.8966716232824589,0.16,0.2996164214458212,1.7512938074463686,0,0,0,0,0.8040199999999997,0.025600000000000005,0.08976999999999993,3.0670299999999986,0,0,0,0,0.4010037406309322,0.07155417527999326,0.1339925371056164,0.7832024004049015,0,0,0,0
Florida_253,Florida,253,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.072,2.63,4.142,8.022,22.77916718,399.0697021,1285,44.2688179,0.7975399676505249,0.6513447627792827,0.3299545423236359,1.6378400410296479,0,0,0,0,0.6360700000000004,0.42425,0.10887000000000005,2.682519999999999,0,0,0,0,0.3566707164879114,0.2912902332725902,0.14756015722409627,0.7324643336026674,0,0,0,0
Florida_254,Florida,254,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.455,3.185,4.164,8.577,22.77916718,399.0697021,1285,44.2688179,0.8059673277083466,0.6588415759666525,0.428231505405922,1.1520807263382198,0,0,0,0,0.6495833333333333,0.4340722222222223,0.1833822222222222,1.32729,0,0,0,0,0.25486924752377116,0.20834399972694734,0.13541869229254216,0.36431991436099126,0,0,0,0
Florida_255,Florida,255,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.268,2.998,4.292,8.284,22.77916718,399.0697021,1285,44.2688179,0.9359326898874728,0.21580083410404144,0.23274449510138795,0.9288864300871232,0,0,0,0,0.8759700000000002,0.046570000000000014,0.054169999999999996,0.86283,0,0,0,0,0.41856182339052384,0.09650906693155831,0.10408650248711404,0.41541064021038265,0,0,0,0
Florida_256,Florida,256,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.3180000000000005,3.612,4.632,8.906,22.77916718,399.0697021,1285,44.2688179,0.7061657029338085,0.6784320157539738,0.44505055892561246,1.2897209000400052,0,0,0,0,0.49866999999999995,0.4602700000000002,0.19807000000000005,1.6633800000000007,0,0,0,0,0.3158069030277837,0.3034040210676187,0.19903266063638902,0.5767807208983325,0,0,0,0
Florida_257,Florida,257,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,4.312,2.396,3.789,6.277,22.77916718,399.0697021,1285,44.2688179,0.827926459428748,0.3706810548766209,0.44137285825025535,0.9098723964258821,0,0,0,0,0.6854622222222223,0.13740444444444444,0.19481,0.8278677777777776,0,0,0,0,0.2618133346913832,0.11721964188839873,0.13957435294494472,0.28772691528214345,0,0,0,0
Florida_258,Florida,258,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,6.131,2.739,4.159,8.781,22.77916718,399.0697021,1285,44.2688179,0.5486640340155552,0.17425715352764012,0.3472895045923501,0.6103996869083224,0,0,0,0,0.3010322222222223,0.030365555555555545,0.12060999999999997,0.37258777777777796,0,0,0,0,0.17350280177052538,0.05510495037249878,0.10982258419833324,0.1930253293683961,0,0,0,0
Florida_259,Florida,259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Vero Beach,5.468,3.098,4.31,9.384,22.77916718,399.0697021,1285,44.2688179,0.645461075511142,0.40947527397878364,0.2135415650406263,0.8901853739530883,0,0,0,0,0.4166200000000001,0.16766999999999993,0.045600000000000036,0.7924299999999995,0,0,0,0,0.28865896833460764,0.18312290954438218,0.0954986910905066,0.39810300174703517,0,0,0,0
Florida_260,Florida,260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,4.836,2.546,3.984,5.4879999999999995,25.09583282,310.1865845,1120,57.33357239,0.9957041059806204,0.37014111423137597,0.6084442821199361,2.056100948667431,0,0,0,0,0.9914266666666667,0.1370044444444445,0.3702044444444444,4.227551111111111,0,0,0,0,0.3148692850480444,0.11704889766437124,0.19240697608050605,0.6501962097022028,0,0,0,0
Florida_261,Florida,261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,6.133,2.7640000000000002,4.452,9.683,25.09583282,310.1865845,1120,57.33357239,0.5819707896449787,0.24541121952075998,0.3529809563638746,1.3328503291817877,0,0,0,0,0.33869000000000005,0.060226666666666644,0.12459555555555554,1.7764899999999997,0,0,0,0,0.18403532269648673,0.07760584170451773,0.11162237927743501,0.42148428203196375,0,0,0,0
Florida_262,Florida,262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,6.654,3.774,5.207,10.629999999999999,25.09583282,310.1865845,1120,57.33357239,0.9111311650909543,0.6536257848851028,0.5760410864975981,2.2352230810865885,0,0,0,0,0.8301599999999998,0.42722666666666675,0.3318233333333333,4.996222222222222,0,0,0,0,0.2881249728850312,0.20669462176521833,0.18216018591704755,0.7068396014812852,0,0,0,0
Florida_263,Florida,263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,5.6475,2.7475,4.122,7.5005,25.09583282,310.1865845,1120,57.33357239,0.802678902832653,0.35325367357571363,0.26041667017543857,0.9093286997618222,0,0,0,0,0.6442934210526315,0.12478815789473685,0.06781684210526316,0.8268786842105262,0,0,0,0,0.17948445908387606,0.07898992274168168,0.05823093769864227,0.20333207865589312,0,0,0,0
Florida_264,Florida,264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,7.042,3.874,5.054,10.376,25.09583282,310.1865845,1120,57.33357239,0.857041422569528,0.7315941497852482,0.3138948868650139,0.7400878326252907,0,0,0,0,0.7345200000000002,0.5352300000000001,0.09852999999999987,0.5477300000000002,0,0,0,0,0.3832805760797174,0.3271788501721956,0.14037806096395536,0.3309773406141273,0,0,0,0
Florida_265,Florida,265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,5.076,2.769,4.453,8.312,25.09583282,310.1865845,1120,57.33357239,1.0496052167892036,0.42777070701227043,0.7641851142811465,2.2912917269037956,0,0,0,0,1.1016711111111113,0.18298777777777772,0.5839788888888889,5.250017777777777,0,0,0,0,0.3319143129048687,0.13527297504593358,0.24165655151244894,0.7245700640916499,0,0,0,0
Florida_266,Florida,266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,6.779,2.996,4.708,8.826,25.09583282,310.1865845,1120,57.33357239,0.9916366942249231,0.5351884403335583,0.6027123876462324,1.8353576702587913,0,0,0,0,0.9833433333333335,0.2864266666666667,0.36326222222222226,3.3685377777777776,0,0,0,0,0.3135830565150696,0.16924144488471687,0.19059439189604246,0.5803910559078058,0,0,0,0
Florida_267,Florida,267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,5.73,2.744,3.94,10.326,25.09583282,310.1865845,1120,57.33357239,1.1473157077863674,0.4977996026961497,0.3523886743040669,1.441459137278766,0,0,0,0,1.3163333333333334,0.2478044444444445,0.12417777777777773,2.0778044444444443,0,0,0,0,0.36281308318931016,0.1574180562846729,0.11143508324481016,0.45582940278622264,0,0,0,0
Florida_268,Florida,268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,5.958,3.338,4.856,8.038,25.09583282,310.1865845,1120,57.33357239,2.009818399756555,1.335840559348308,1.4237029184489296,3.517182110724436,0,0,0,0,4.03937,1.7844700000000002,2.0269299999999997,12.370569999999997,0,0,0,0,0.8988181128571008,0.5974060595608317,0.6366993010833292,1.5729316577652062,0,0,0,0
Florida_269,Florida,269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,USA,Marathon,6.764,3.629,4.922,9.962,25.09583282,310.1865845,1120,57.33357239,0.9741914025944229,0.669302290116772,0.47578706721950026,1.5930390244226076,0,0,0,0,0.9490488888888889,0.4479655555555556,0.22637333333333323,2.5377733333333334,0,0,0,0,0.3080663709152443,0.21165196799358035,0.15045708136652566,0.5037631718708041,0,0,0,0
Florida_270,Florida,270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.265,3.521,4.769,7.963,23.71249962,361.0535583,1444,42.88787079,1.0438417291694924,0.6004526070668137,0.6333412280209707,1.202719603417374,0,0,0,0,1.0896055555555557,0.3605433333333334,0.40112111111111126,1.446534444444445,0,0,0,0,0.33009173809042175,0.1898797865317247,0.2002800816634323,0.3803333333333334,0,0,0,0
Florida_271,Florida,271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,4.372,2.565,3.387,7.007,23.71249962,361.0535583,1444,42.88787079,0.3664787397198732,0.3569391482529698,0.275763586348081,0.8478738113658189,0,0,0,0,0.13430666666666657,0.12740555555555555,0.07604555555555555,0.7188900000000003,0,0,0,0,0.11589075315428171,0.11287406945598955,0.08720410285964504,0.2681212412323947,0,0,0,0
Florida_272,Florida,272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.357,3.083,4.123,8.178,23.71249962,361.0535583,1444,42.88787079,0.6591922666752428,0.42645958516344523,0.5632652818857007,1.610050378783913,0,0,0,0,0.4345344444444444,0.1818677777777778,0.31726777777777787,2.592262222222222,0,0,0,0,0.20845489786628768,0.13485836191270373,0.1781201217655596,0.5091426344574005,0,0,0,0
Florida_273,Florida,273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.625,3.126,4.045,7.882,23.71249962,361.0535583,1444,42.88787079,0.8092142965727791,0.3248315802928582,0.321912686574757,2.957426809463479,0,0,0,0,0.6548277777777777,0.10551555555555558,0.10362777777777775,8.746373333333333,0,0,0,0,0.2558960292340969,0.10272076496772965,0.10179772972801394,0.9352204731149405,0,0,0,0
Florida_274,Florida,274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.916,3.198,4.825,9.849,23.71249962,361.0535583,1444,42.88787079,0.3418316674752193,0.22453903397355607,0.22302217129444526,0.6175300262605319,0,0,0,0,0.11684888888888892,0.05041777777777777,0.04973888888888889,0.3813433333333332,0,0,0,0,0.10809666455949919,0.0710054770970365,0.07052580300066698,0.19528014065268726,0,0,0,0
Florida_275,Florida,275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.224,3.159,4.33,7.9479999999999995,23.71249962,361.0535583,1444,42.88787079,0.8205039102080298,0.5056228282469497,0.465641731615866,1.2223001995327405,0,0,0,0,0.6732266666666666,0.2556544444444444,0.21682222222222217,1.4940177777777774,0,0,0,0,0.2594661185331654,0.15989197742364825,0.1472488445530973,0.38652526150017374,0,0,0,0
Florida_276,Florida,276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.554,3.758,4.028,9.868,23.71249962,361.0535583,1444,42.88787079,0.6719970238029332,0.7554932163825167,0.7408238657062822,2.3530129621402427,0,0,0,0,0.4515800000000001,0.5707700000000001,0.5488199999999998,5.53667,0,0,0,0,0.3005262051801806,0.33786683767425296,0.33130650461468447,1.0522993870567443,0,0,0,0
Florida_277,Florida,277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,7.0600000000000005,2.794,4.316,7.53,23.71249962,361.0535583,1444,42.88787079,0.5235933536629355,0.3616351752802817,0.338496676497717,0.5361436374704079,0,0,0,0,0.27414999999999984,0.1307800000000001,0.11458000000000006,0.2874500000000002,0,0,0,0,0.23415806627148242,0.16172816699635228,0.1513803157613301,0.2397707238175671,0,0,0,0
Florida_278,Florida,278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.027,2.755,3.872,8.219,23.71249962,361.0535583,1444,42.88787079,0.6837811540739236,0.5627363700901357,0.3977939164944583,1.34408539741921,0,0,0,0,0.4675566666666668,0.3166722222222222,0.15824000000000005,1.8065655555555555,0,0,0,0,0.2162305867972121,0.17795286517002812,0.1257934815481311,0.42503712256173054,0,0,0,0
Florida_279,Florida,279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.008,3.252,4.25,10.282,23.71249962,361.0535583,1444,42.88787079,0.5601963941333433,0.29226700121635346,0.1581138830084189,0.5566596805948857,0,0,0,0,0.31382000000000015,0.08541999999999994,0.024999999999999974,0.30987000000000015,0,0,0,0,0.250527443606484,0.130705776459956,0.07071067811865471,0.24894577722869698,0,0,0,0
Florida_280,Florida,280,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,5.668,3.057,4.284,7.727,23.71249962,361.0535583,1444,42.88787079,0.5810488600606472,0.34884093796456855,0.5424676129605445,1.6027063916319102,0,0,0,0,0.3376177777777776,0.12168999999999998,0.29427111111111104,2.5686677777777778,0,0,0,0,0.18374378296360871,0.11031319050775386,0.17154332138299966,0.5068202618066663,0,0,0,0
Florida_281,Florida,281,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Jupiter,6.612,3.222,4.832,9.438,23.71249962,361.0535583,1444,42.88787079,1.2556552074514724,0.495953626864448,0.6938083308810872,1.5985524702054668,0,0,0,0,1.5766700000000002,0.2459700000000001,0.48137000000000013,2.5553699999999995,0,0,0,0,0.5615460800326185,0.2217972046712943,0.3102805182411555,0.7148943977959261,0,0,0,0
Florida_282,Florida,282,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.049,2.687,3.814,8.466000000000001,22.95833397,439.7666321,1287,60.65375137,0.9608497396691235,0.5783126797464807,0.32277270984738193,1.5890262566881785,0,0,0,0,0.9232322222222222,0.3344455555555556,0.1041822222222222,2.525004444444445,0,0,0,0,0.3038473666534272,0.18287852677544061,0.1020696929662386,0.5024942232946011,0,0,0,0
Florida_283,Florida,283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,7.259,3.362,4.382,8.874,22.95833397,439.7666321,1287,60.65375137,0.6681724660927331,0.40151933674205265,0.2854158759113133,0.6903332528569082,0,0,0,0,0.44645444444444454,0.16121777777777785,0.08146222222222219,0.47655999999999993,0,0,0,0,0.21129468626646636,0.12697156287050176,0.09025642482517363,0.21830254235807695,0,0,0,0
Florida_284,Florida,284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.104,2.554,3.902,8.763,22.95833397,439.7666321,1287,60.65375137,0.7204350537464613,0.349577522796367,0.40584069124062305,1.794058403607741,0,0,0,0,0.5190266666666666,0.12220444444444449,0.16470666666666672,3.2186455555555558,0,0,0,0,0.22782156760646402,0.11054611908359536,0.1283380951497515,0.5673310810766105,0,0,0,0
Florida_285,Florida,285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,7.27,3.057,4.533,9.003,22.95833397,439.7666321,1287,60.65375137,0.7004125768272423,0.23537440623634315,0.23570461740633486,0.44374792644272965,0,0,0,0,0.4905777777777777,0.05540111111111109,0.05555666666666669,0.19691222222222218,0,0,0,0,0.2214899044601757,0.07443192266165848,0.07453634460225876,0.1403254154535885,0,0,0,0
Florida_286,Florida,286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,5.2940000000000005,2.749,3.88,7.65,22.95833397,439.7666321,1287,60.65375137,0.8060355657992602,0.6483560407334504,0.5332916650389353,1.0790530828256577,0,0,0,0,0.6496933333333335,0.4203655555555556,0.2844,1.1643555555555556,0,0,0,0,0.254890826302818,0.205028182344661,0.16864163187066233,0.3412265457955397,0,0,0,0
Florida_287,Florida,287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.767,3.258,4.644,10.551,22.95833397,439.7666321,1287,60.65375137,1.118352458852853,0.530362559429344,0.6965502295041056,1.2912909130874508,0,0,0,0,1.2507122222222224,0.28128444444444445,0.48518222222222224,1.6674322222222224,0,0,0,0,0.35365409968247535,0.16771536734731388,0.22026852299459906,0.4083420407234874,0,0,0,0
Florida_288,Florida,288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.33,2.859,4.267,8.186,22.95833397,439.7666321,1287,60.65375137,0.6199820785940331,0.4967326578083359,0.40653139826805235,0.7379129728874237,0,0,0,0,0.38437777777777776,0.24674333333333337,0.1652677777777778,0.5445155555555558,0,0,0,0,0.19605554768426672,0.15708065868633647,0.1285565158900076,0.2333485709310335,0,0,0,0
Florida_289,Florida,289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.9719999999999995,3.438,4.727,9.279,22.95833397,439.7666321,1287,60.65375137,0.6440979911645603,0.41747388474543456,0.4531874765358029,0.9338147567906604,0,0,0,0,0.4148622222222221,0.17428444444444438,0.20537888888888886,0.8720100000000002,0,0,0,0,0.20368166884190192,0.13201683394341965,0.1433104632917251,0.29529815441346735,0,0,0,0
Florida_290,Florida,290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,6.822,2.874,4.225,8.334,22.95833397,439.7666321,1287,60.65375137,0.6338383951064428,0.30963060428696504,0.3144748709268269,0.49951532064147475,0,0,0,0,0.4017511111111111,0.09587111111111113,0.09889444444444445,0.24951555555555535,0,0,0,0,0.20043729970020827,0.09791379428411051,0.09944568590162392,0.15796061393763805,0,0,0,0
Florida_291,Florida,291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Sarasota,7.7940000000000005,3.1590000000000003,4.631,8.956,22.95833397,439.7666321,1287,60.65375137,0.7885316875194187,0.19427643535265238,0.25123915123067725,0.7942040040191184,0,0,0,0,0.6217822222222222,0.03774333333333332,0.06312111111111111,0.6307599999999999,0,0,0,0,0.24935561397775308,0.06143560314128389,0.07944879552964355,0.2511493579525936,0,0,0,0
Florida_292,Florida,292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.558,3.444,4.424,10.088000000000001,22.61961174,424.1726379,1170.227783,44.43006134,1.148562386444705,0.6729569905358819,0.4363535773251371,2.7900728783791053,0,0,0,0,1.3191955555555557,0.45287111111111106,0.19040444444444438,7.784506666666667,0,0,0,0,0.36320731759637714,0.21280768574257625,0.13798711695098365,0.8822985133539932,0,0,0,0
Florida_293,Florida,293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.981,2.778,4.178,8.314,22.61961174,424.1726379,1170.227783,44.43006134,0.7258014727029547,0.2563764593110859,0.33445810234201573,0.4853681306206888,0,0,0,0,0.5267877777777779,0.06572888888888888,0.11186222222222228,0.235582222222222,0,0,0,0,0.22951857828458633,0.08107335498725143,0.10576493852984657,0.1534868796419492,0,0,0,0
Florida_294,Florida,294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,4.622,2.646,4.486,9.234,22.61961174,424.1726379,1170.227783,44.43006134,0.9357189749064619,0.49003061128872344,0.224788789756073,2.319887928327573,0,0,0,0,0.87557,0.24012999999999998,0.050529999999999985,5.381879999999999,0,0,0,0,0.4184662471454537,0.21914835157947227,0.10052860289489751,1.0374854215843226,0,0,0,0
Florida_295,Florida,295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,6.184,3.3735,4.593,9.7035,22.61961174,424.1726379,1170.227783,44.43006134,1.0009122155103787,0.36586271512110863,0.4699619245495488,1.620228297753778,0,0,0,0,1.0018252631578946,0.13385552631578948,0.22086421052631583,2.625139736842105,0,0,0,0,0.2238107753391126,0.08180939014434391,0.10508668101294183,0.3622940612846217,0,0,0,0
Florida_296,Florida,296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.629,2.9699999999999998,4.126,8.26,22.61961174,424.1726379,1170.227783,44.43006134,1.1012260843663706,0.4733333333333334,0.5744407908759808,1.0956378152574977,0,0,0,0,1.2126988888888888,0.2240444444444445,0.3299822222222223,1.2004222222222227,0,0,0,0,0.34823826453864726,0.1496811425813033,0.18165412800765696,0.34647109868244746,0,0,0,0
Florida_297,Florida,297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.164,2.7279999999999998,3.81,8.412,22.61961174,424.1726379,1170.227783,44.43006134,0.4004122875237471,0.5419132771947924,0.3863288754416372,2.232872589289411,0,0,0,0,0.1603299999999999,0.29366999999999993,0.14925000000000002,4.98572,0,0,0,0,0.17906981878585787,0.24235098514344847,0.17277152543170995,0.9985709789494184,0,0,0,0
Florida_298,Florida,298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,6.232,3.87,4.847,10.992,22.61961174,424.1726379,1170.227783,44.43006134,1.0067306822912803,0.5991846311632352,0.47891196129003366,0.7483730501709839,0,0,0,0,1.0135066666666668,0.3590222222222222,0.22935666666666668,0.5600622222222219,0,0,0,0,0.31835619464157855,0.18947881734437286,0.1514452596374897,0.2366563378027772,0,0,0,0
Florida_299,Florida,299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,5.241,2.863,4.249,8.812,22.61961174,424.1726379,1170.227783,44.43006134,0.6592158641564655,0.36331957160482165,0.3103922249885351,0.7489518601945578,0,0,0,0,0.43456555555555554,0.13200111111111112,0.09634333333333338,0.5609288888888886,0,0,0,0,0.2084623600450584,0.11489173647878732,0.09815463989712019,0.23683937360348015,0,0,0,0
Florida_300,Florida,300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Melbourne,6.066,3.616,4.505,11.448,22.61961174,424.1726379,1170.227783,44.43006134,0.7747716509469811,0.4374725388206925,0.3522073253071264,1.9414587871552211,0,0,0,0,0.6002711111111108,0.1913822222222223,0.12404999999999995,3.769262222222222,0,0,0,0,0.24500430835214115,0.138340963644982,0.11137773565663828,0.6139431750758552,0,0,0,0
Florida_301,Florida,301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Boca Raton,5.236,2.833,3.907,8.322,23.71249962,361.0535583,1444,42.88787079,0.5607772384031925,0.6669341130210023,0.6397056614829458,1.696256007931717,0,0,0,0,0.31447111111111103,0.44480111111111104,0.4092233333333333,2.877284444444445,0,0,0,0,0.1773333333333333,0.21090308464105284,0.2022926922390755,0.5364032479808866,0,0,0,0
Florida_302,Florida,302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Boca Raton,5.534,2.846,4.476,7.646,23.71249962,361.0535583,1444,42.88787079,0.9902171479024183,0.6647029411699636,0.5622543908232286,2.1695229890462095,0,0,0,0,0.9805299999999998,0.4418300000000001,0.3161299999999999,4.706829999999999,0,0,0,0,0.44283857103915414,0.29726419226001644,0.2514478077056946,0.9702401764511712,0,0,0,0
Florida_303,Florida,303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,USA,Boca Raton,5.01,2.8844444444444446,4.197777777777778,9.8966666666666665,23.71249962,361.0535583,1444,42.88787079,0.7976528066771909,0.24316204016617762,0.7420036687540329,1.5728556831445153,0,0,0,0,0.63625,0.05912777777777778,0.5505694444444446,2.473875,0,0,0,0,0.26588426889239697,0.08105401338872588,0.2473345562513443,0.5242852277148384,0,0,0,0
