ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,length_log,length_sqr
4792,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.51,1.873339456220478,2.5514701644346145
4793,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.97,1.6034198401085373,2.2293496809607953
4794,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,3.69,1.3056264580524357,1.9209372712298547
4795,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.11,1.809926773183504,2.471841418861655
4796,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.04,1.3962446919730587,2.009975124224178
4797,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5.12,1.6331544390514163,2.262741699796952
4798,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.13,1.6351056591826783,2.264950330581225
4799,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.83,1.5748464676644813,2.1977260975835913
4800,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.84,1.7647307968401356,2.4166091947189146
4801,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.9,1.589235205116581,2.2135943621178655
4802,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.25,1.8325814637483102,2.5
4803,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.78,1.9139771019523042,2.6038433132583076
4804,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.55,2.0215475632609334,2.7477263328068173
4805,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,7.55,2.0215475632609334,2.7477263328068173
4806,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,6.96,1.9401794743463283,2.6381811916545836
4807,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.06,1.801709800081223,2.4617067250182343
4808,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.97,1.7867469274045107,2.4433583445741234
4809,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.13,1.6351056591826783,2.264950330581225
4810,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.6,1.7227665977411035,2.3664319132398464
4811,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.47,1.4973884086254774,2.1142374511865976
4812,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5.66,1.7334238922150915,2.3790754506740637
4813,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,3.85,1.3480731482996928,1.9621416870348585
4814,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,6.2,1.824549292051046,2.4899799195977463
4815,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.52,1.7083778602890038,2.349468024894146
4816,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.61,1.5282278570085572,2.147091055358389
4817,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.02,1.6134299337036377,2.240535650240808
4818,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.72,1.7439688053917064,2.3916521486202797
4819,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.32,1.6714733033535532,2.3065125189341593
4820,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.01,1.6114359150967734,2.238302928559939
4821,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,5.5,1.7047480922384253,2.345207879911715
4822,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.26,1.8341801851120072,2.5019992006393608
4823,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.75,1.749199854809259,2.3979157616563596
4824,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.06,1.9544450515051506,2.6570660511172846
4825,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.63,1.728109442151599,2.3727621035409343
4826,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,6.6,1.8870696490323797,2.569046515733026
4827,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.6,1.8870696490323797,2.569046515733026
4828,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.21,1.8261608959453874,2.4919871588754225
4829,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,6.52,1.8748743759385615,2.553429066960741
4830,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.75,1.749199854809259,2.3979157616563596
4831,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.28,1.4539530095937054,2.06881608655772
4832,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.87,1.5830939370944985,2.2068076490713913
4833,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.1,1.62924053973028,2.258317958127243
4834,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.24,1.6563214983329508,2.2891046284519194
4835,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.81,1.7595805708638197,2.41039415863879
4836,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.77,1.5623463049002497,2.1840329667841556
4837,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.2,1.4350845252893227,2.04939015319192
4838,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.56,1.715598108262491,2.3579652245103193
4839,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.01,1.6114359150967734,2.238302928559939
4840,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.8,1.7578579175523736,2.4083189157584592
4841,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,6,1.791759469228055,2.449489742783178
4842,Florida_302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.06,1.801709800081223,2.4617067250182343
4843,Florida_302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.12,1.415853163361435,2.029778313018444
4844,Florida_302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.89,1.5871923034867805,2.211334438749598
4845,Florida_302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,6.13,1.81319474994812,2.4758836806279896
4846,Florida_302,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,6.47,1.8671761085128091,2.5436194683953808
4847,Florida_303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.33,1.8453002361560848,2.515949125081825
4848,Florida_303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.43,1.4883995840570443,2.1047565179849186
4849,Florida_303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.44,1.6937790608678513,2.3323807579381204
4850,Florida_303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.9,1.589235205116581,2.2135943621178655
4851,Florida_303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.93,1.780024213009634,2.435159132377184
4852,Florida_303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,3.83,1.3428648031925547,1.9570385790780926
4853,Florida_303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.72,1.5518087995974639,2.172556098240043
4854,Florida_303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.18,1.6448050562713916,2.2759613353482084
4855,Florida_303,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4.33,1.4655675420143985,2.080865204668481
4856,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.2,1.824549292051046,2.4899799195977463
4857,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.93,1.780024213009634,2.435159132377184
4858,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.31,1.6695918352538475,2.3043437243605824
4859,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.98,1.7884205679625405,2.445403852127497
4860,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.68,1.5432981099295553,2.1633307652783933
4861,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.73,1.7457155307266483,2.3937418407171647
4862,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.54,1.7119945007591924,2.353720459187964
4863,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,6.42,1.8594181177018698,2.5337718918639855
4864,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.62,1.7263316639055997,2.3706539182259396
4865,Florida_304,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,5.76,1.7509374747078,2.4
4866,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.21,1.8261608959453874,2.4919871588754225
4867,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.05,1.6193882432872684,2.247220505424423
4868,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.5,1.7047480922384253,2.345207879911715
4869,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,6.12,1.8115620965242347,2.4738633753705965
4870,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.69,1.7387102481382397,2.3853720883753127
4871,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.63,1.728109442151599,2.3727621035409343
4872,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.17,1.4279160358107101,2.0420577856662137
4873,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.7,1.7404661748405046,2.3874672772626644
4874,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4.17,1.4279160358107101,2.0420577856662137
4875,Florida_305,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.09,1.4085449700547104,2.0223748416156684
4876,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.01,1.7934247485471162,2.4515301344262523
4877,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.37,1.6808279085207734,2.3173260452512934
4878,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.03,1.6154199841116479,2.2427661492005804
4879,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,6.48,1.8687205103641833,2.545584412271571
4880,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,6.38,1.8531680973566984,2.5258661880630178
4881,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.96,1.7850704810772584,2.4413111231467406
4882,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.34,1.8468787684491346,2.5179356624028344
4883,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.78,1.7544036826842861,2.4041630560342617
4884,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.67,1.8976198599275322,2.582634314028992
4885,Florida_306,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,5.42,1.6900958154515549,2.328089345364563
4886,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5.88,1.7715567619105355,2.4248711305964283
4887,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.81,1.7595805708638197,2.41039415863879
4888,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,6.3,1.840549633397487,2.5099800796022267
4889,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,6.36,1.8500283773520307,2.5219040425836985
4890,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.56,1.715598108262491,2.3579652245103193
4891,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,7.24,1.979621206397625,2.6907248094147422
4892,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.21,1.6505798557652755,2.2825424421026654
4893,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.75,1.749199854809259,2.3979157616563596
4894,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,3.78,1.3297240096314962,1.944222209522358
4895,Florida_307,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,5.06,1.6213664832993742,2.2494443758403984
4896,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.38,1.8531680973566984,2.5258661880630178
4897,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,7.48,2.012232791986386,2.734958866235469
4898,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,6.68,1.8991179875485542,2.584569596664017
4899,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,6.07,1.803358605071407,2.463736998950984
4900,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.98,1.7884205679625405,2.445403852127497
4901,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.76,1.9110228900548727,2.6
4902,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.06,1.6213664832993742,2.2494443758403984
4903,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.09,1.6272778305624314,2.2561028345356955
4904,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.15,1.8164520818184267,2.479919353527449
4905,Florida_308,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,5.3,1.667706820558076,2.3021728866442674
4906,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.22,1.827769906751088,2.493992782667985
4907,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.69,1.7387102481382397,2.3853720883753127
4908,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.67,1.541159071680806,2.1610182784974308
4909,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.73,1.5539252025038417,2.1748563170931545
4910,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.44,1.6937790608678513,2.3323807579381204
4911,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,7.25,1.9810014688665833,2.692582403567252
4912,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,5.71,1.742219023667919,2.3895606290697042
4913,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.41,1.4838746894587547,2.1
4914,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.35,1.8484548129046001,2.5199206336708304
4915,Florida_309,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.76,1.5602476682433286,2.181742422927143
4916,Florida_310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,7.73,2.0451088625993306,2.7802877548915688
4917,Florida_310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.17,1.8196988379172965,2.483948469674844
4918,Florida_310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.27,1.9837562915454279,2.6962937525425525
4919,Florida_310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,7.64,2.033397603178429,2.7640549922170505
4920,Florida_310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,7.2,1.9740810260220096,2.6832815729997477
4921,Florida_310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,7.47,2.010894999144726,2.7331300737432898
4922,Florida_310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,7.73,2.0451088625993306,2.7802877548915688
4923,Florida_310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,5.52,1.7083778602890038,2.349468024894146
4924,Florida_310,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,7.03,1.9501867058225735,2.6514147167125706
