ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,spine_length,tip_distance,spine_num,upper_spines,lower_spines,country,location,notes
677,Expedition_75,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,12,7.87,3.75,5.26,3.91,9.24,4,1,1,Ecuador,Playa Roja,NA
678,Expedition_75,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,13,8.24,4.39,5.54,4.65,9.34,4,1,1,Ecuador,Playa Roja,NA
679,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,1,6.81,3.92,5.25,5.86,10.18,2,1,0,Ecuador,Playa Roja,NA
680,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,2,8.18,3.76,5.23,5.19,10.16,2,1,0,Ecuador,Playa Roja,NA
681,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,3,7.69,3.89,5.6,5.11,9.95,2,1,0,Ecuador,Playa Roja,NA
682,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,4,6.59,2.97,5.26,4.75,9.72,2,1,0,Ecuador,Playa Roja,NA
683,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,5,7.93,3.95,5.93,6.17,11.64,2,1,0,Ecuador,Playa Roja,NA
684,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,6,7,3.07,4.96,5.3,11.12,2,1,0,Ecuador,Playa Roja,NA
685,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,7,6.89,3.28,4.97,5.85,11.78,2,1,0,Ecuador,Playa Roja,NA
686,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,8,7.52,3.67,5.07,5.42,10.92,2,1,0,Ecuador,Playa Roja,NA
687,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,9,7.24,3.14,5.11,4.45,10.29,2,1,0,Ecuador,Playa Roja,NA
688,Expedition_76,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,10,7.14,3.57,5.43,6.32,10.96,2,1,0,Ecuador,Playa Roja,NA
689,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,1,9.41,3.95,5.23,3.92,9.9,2,1,0,Ecuador,Playa Roja,NA
690,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,2,8.77,3.86,5.43,4.56,10.16,2,1,0,Ecuador,Playa Roja,NA
691,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,3,9.35,3.68,5.68,4.52,10.87,2,1,0,Ecuador,Playa Roja,NA
692,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,4,9.02,4.17,5.75,5.35,10.7,2,1,0,Ecuador,Playa Roja,NA
693,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,5,8.11,3.33,5.21,4.06,8.65,2,1,0,Ecuador,Playa Roja,NA
694,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,6,8.99,3.73,5.61,5.08,11.59,2,1,0,Ecuador,Playa Roja,NA
695,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,7,8.86,3.84,5.62,4.17,10.54,2,1,0,Ecuador,Playa Roja,NA
696,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,8,9.08,3.58,5.9,5.2,10.97,2,1,0,Ecuador,Playa Roja,NA
697,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,9,7.42,2.98,5.16,3.2,7.46,2,1,0,Ecuador,Playa Roja,NA
698,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,10,6.54,2.88,4.8,4.27,7.28,2,1,0,Ecuador,Playa Roja,NA
699,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,11,7.94,3.12,5.16,5.2,8.94,2,1,0,Ecuador,Playa Roja,NA
700,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,12,6.59,2.67,4.57,4.12,7.27,2,1,0,Ecuador,Playa Roja,NA
701,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,13,8.19,3.97,5.32,5.23,10.57,2,1,0,Ecuador,Playa Roja,NA
702,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,14,9.05,3.66,5.59,5.96,11.45,2,1,0,Ecuador,Playa Roja,NA
703,Expedition_77,Natural Population,2017,South America,island,Galapagos,Galapagos,Rabida,1,15,6.99,3.02,4.61,2.91,6.36,2,1,0,Ecuador,Playa Roja,NA
704,Expedition_78,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,7.74,3.44,5.42,5.38,11.17,4,1,1,Ecuador,Bahia Gardner,NA
705,Expedition_78,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,7.62,3.99,6.45,4.96,11.13,4,1,1,Ecuador,Bahia Gardner,NA
706,Expedition_78,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,7.84,4.55,5.85,5.97,11.31,4,1,1,Ecuador,Bahia Gardner,NA
707,Expedition_78,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,7,3.73,5.4,3.2,8.91,4,1,1,Ecuador,Bahia Gardner,NA
708,Expedition_78,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,8.65,3.89,5.47,5.01,10.81,4,1,1,Ecuador,Bahia Gardner,NA
709,Expedition_78,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,7.75,3.74,5.86,4.76,9.94,4,1,1,Ecuador,Bahia Gardner,NA
710,Expedition_78,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,8.78,4.68,6.79,5.21,11.64,4,1,1,Ecuador,Bahia Gardner,NA
711,Expedition_78,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,6.91,3.76,5,4.94,10.91,4,1,1,Ecuador,Bahia Gardner,NA
712,Expedition_78,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,5.73,3.41,4.52,4.86,9.05,4,1,1,Ecuador,Bahia Gardner,NA
713,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,7.92,4.25,5.38,4.89,9.76,4,1,1,Ecuador,Bahia Gardner,NA
714,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,8.29,4.36,5.88,5.05,11.01,4,1,1,Ecuador,Bahia Gardner,NA
715,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,7.84,3.93,5.7,5.77,11.81,4,1,1,Ecuador,Bahia Gardner,NA
716,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,5.72,3.65,4.41,3.06,7.97,2,1,0,Ecuador,Bahia Gardner,NA
717,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,6.27,3.79,4.56,3.54,7.2,2,1,0,Ecuador,Bahia Gardner,NA
718,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,4.81,2.94,3.38,3.17,6.51,2,1,0,Ecuador,Bahia Gardner,NA
719,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,6.4,3.31,4.97,3.59,8.58,4,1,1,Ecuador,Bahia Gardner,NA
720,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,5.42,2.45,3.45,3.17,5.19,4,1,1,Ecuador,Bahia Gardner,NA
721,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,7.77,4.06,4.69,5.16,9.58,4,1,1,Ecuador,Bahia Gardner,NA
722,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,10,7.16,3.77,5.38,4.74,9.82,4,1,1,Ecuador,Bahia Gardner,NA
723,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,11,5.15,2.46,3.68,3.03,4.08,2,1,0,Ecuador,Bahia Gardner,NA
724,Expedition_79,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,12,4.43,2.28,3.53,2.64,3.75,4,1,1,Ecuador,Bahia Gardner,NA
725,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,4.59,2.8,4.11,4.3,6.1,4,1,1,Ecuador,Bahia Gardner,NA
726,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,7.01,3.26,4.99,4.12,7.98,4,1,1,Ecuador,Bahia Gardner,NA
727,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,8.03,3.66,5.95,4.71,9,4,1,1,Ecuador,Bahia Gardner,NA
728,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,5.43,2.25,4.6,5.68,8.52,4,1,1,Ecuador,Bahia Gardner,NA
729,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,6.64,3.24,5.16,5.79,9.57,4,1,1,Ecuador,Bahia Gardner,NA
730,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,6.38,3.13,5.13,4.46,8.97,4,1,1,Ecuador,Bahia Gardner,NA
731,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,6.36,3.31,5.07,4.26,7.75,4,1,1,Ecuador,Bahia Gardner,NA
732,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,6.63,3.55,4.54,5.5,10.63,4,1,1,Ecuador,Bahia Gardner,NA
733,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,6.81,3.24,5.2,5.27,10.6,4,1,1,Ecuador,Bahia Gardner,NA
734,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,10,6.64,3.81,4.93,4.31,8.54,4,1,1,Ecuador,Bahia Gardner,NA
735,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,11,4.84,2.17,3.56,2.9,2.17,4,1,1,Ecuador,Bahia Gardner,NA
736,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,12,7.87,3.79,5.67,5.58,9.13,4,1,1,Ecuador,Bahia Gardner,NA
737,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,13,7.26,3.93,5.5,5.23,10.08,4,1,1,Ecuador,Bahia Gardner,NA
738,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,14,6.52,3.6,5.24,4.98,9.25,4,1,1,Ecuador,Bahia Gardner,NA
739,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,15,6.33,3.3,4.86,5.4,10.49,4,1,1,Ecuador,Bahia Gardner,NA
740,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,16,6.35,3.1,5.51,4.43,9.26,4,1,1,Ecuador,Bahia Gardner,NA
741,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,17,6.59,3.55,4.71,4.66,8.92,4,1,1,Ecuador,Bahia Gardner,NA
742,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,18,7.45,3.6,5.19,5.54,10.33,4,1,1,Ecuador,Bahia Gardner,NA
743,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,19,6.46,3.11,5.05,3.65,6.63,4,1,1,Ecuador,Bahia Gardner,NA
744,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,20,4.94,2.54,4.09,4.7,7.46,4,1,1,Ecuador,Bahia Gardner,NA
745,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,21,6.86,3.6,5.74,5.31,10.09,4,1,1,Ecuador,Bahia Gardner,NA
746,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,22,8.48,3.82,5.9,5.57,10.01,4,1,1,Ecuador,Bahia Gardner,NA
747,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,23,6.75,3.35,5.87,5.46,9.27,2,1,0,Ecuador,Bahia Gardner,NA
748,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,24,6.4,3.57,5.12,3.66,6.41,4,1,1,Ecuador,Bahia Gardner,NA
749,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,25,5.07,3.01,4.1,4.74,10.78,4,1,1,Ecuador,Bahia Gardner,NA
750,Expedition_80,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,26,6.44,3.45,5.54,3.79,9.06,4,1,1,Ecuador,Bahia Gardner,NA
751,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,6.69,3.52,5.4,4.15,9.11,4,1,1,Ecuador,Bahia Gardner,NA
752,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,6.69,3.96,5.98,6.62,12.28,4,1,1,Ecuador,Bahia Gardner,NA
753,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,5.25,3.01,4.92,5.1,7.53,4,1,1,Ecuador,Bahia Gardner,NA
754,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,5.06,2.95,4.1,4.51,8.54,4,1,1,Ecuador,Bahia Gardner,NA
755,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,6.31,3.26,4.73,5.25,9.33,4,1,1,Ecuador,Bahia Gardner,NA
756,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,5.58,3.25,4.63,5.61,10,4,1,1,Ecuador,Bahia Gardner,NA
757,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,7.95,4.67,5.62,5.28,11.74,4,1,1,Ecuador,Bahia Gardner,NA
758,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,6.5,4.01,5.49,5.64,9.83,4,1,1,Ecuador,Bahia Gardner,NA
759,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,6.85,3.52,5.56,5.18,9.68,4,1,1,Ecuador,Bahia Gardner,NA
760,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,10,6.23,3.58,4.75,6.06,10.5,4,1,1,Ecuador,Bahia Gardner,NA
761,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,11,5.87,2.42,4.1,4.29,6.02,4,1,1,Ecuador,Bahia Gardner,NA
762,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,12,6.64,3.81,5.08,4.57,10.56,2,1,0,Ecuador,Bahia Gardner,NA
763,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,13,5.11,2.28,3.83,3.91,5.4,4,1,1,Ecuador,Bahia Gardner,NA
764,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,14,6.19,2.96,4.24,4.02,7.88,4,1,1,Ecuador,Bahia Gardner,NA
765,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,15,5.14,2.7,4.31,4.47,7.42,4,1,1,Ecuador,Bahia Gardner,NA
766,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,16,8.23,4.34,5.38,4.66,9.31,4,1,1,Ecuador,Bahia Gardner,NA
767,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,17,5.9,3.05,4.28,4.53,7.8,4,1,1,Ecuador,Bahia Gardner,NA
768,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,18,6.28,3.39,4.89,4.19,8.56,4,1,1,Ecuador,Bahia Gardner,NA
769,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,19,6.28,3.19,4.83,4.1,8.24,4,1,1,Ecuador,Bahia Gardner,NA
770,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,20,6.65,3.66,5.27,4.85,9.25,4,1,1,Ecuador,Bahia Gardner,NA
771,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,21,6.91,3.14,4.69,4.11,8.76,4,1,1,Ecuador,Bahia Gardner,NA
772,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,22,7.99,3.77,5.66,5.42,10.08,4,1,1,Ecuador,Bahia Gardner,NA
773,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,23,5.62,2.75,4.33,7.25,3.95,2,1,0,Ecuador,Bahia Gardner,NA
774,Expedition_81,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,24,6.57,3.89,5.09,4.98,10.9,4,1,1,Ecuador,Bahia Gardner,NA
775,Expedition_82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,1,4.67,3.14,4.58,3.5,7.95,4,1,1,Ecuador,Bahia Gardner,NA
776,Expedition_82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,2,5.57,2.45,4.24,4.14,4.9,2,1,0,Ecuador,Bahia Gardner,NA
777,Expedition_82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,3,4.88,2.82,4.4,4.56,5.45,2,1,0,Ecuador,Bahia Gardner,NA
778,Expedition_82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,4,5.59,3.45,4.68,1.83,6.16,2,1,0,Ecuador,Bahia Gardner,NA
779,Expedition_82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,5,6.11,3,4.57,4.46,9.79,2,1,0,Ecuador,Bahia Gardner,NA
780,Expedition_82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,6,6.72,3.39,5.98,6.34,11.66,4,1,1,Ecuador,Bahia Gardner,NA
781,Expedition_82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,7,6.19,3.07,5.06,4.29,7.78,4,1,1,Ecuador,Bahia Gardner,NA
782,Expedition_82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,8,5.84,3.69,5.57,7.04,11.41,4,1,1,Ecuador,Bahia Gardner,NA
783,Expedition_82,Natural Population,2017,South America,island,Galapagos,Galapagos,Espanola,0,9,6.86,3.68,5.58,4.45,9.17,4,1,1,Ecuador,Bahia Gardner,NA
784,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4.66,2.5,4.21,2.69,6.09,2,1,0,Ecuador,Punta Pitt,NA
785,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,2,3.99,2.3,3.58,0,0,2,0,0,Ecuador,Punta Pitt,NA
786,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,3,5.14,2.81,4.9,2.34,6.28,2,1,0,Ecuador,Punta Pitt,NA
787,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,4,4.04,2.66,3.9,1.74,5.06,2,1,0,Ecuador,Punta Pitt,NA
788,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,5,4.71,2.52,4.56,2.69,6.53,2,1,0,Ecuador,Punta Pitt,NA
789,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,6,3.72,2.2,3.85,2.38,6.53,2,1,0,Ecuador,Punta Pitt,NA
790,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,7,5.03,3.04,4.41,1.29,4.91,2,1,0,Ecuador,Punta Pitt,NA
791,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,8,3.73,2.21,3.89,2.89,6.45,2,1,0,Ecuador,Punta Pitt,NA
792,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,9,3.93,2.36,3.51,1.87,4.52,2,1,0,Ecuador,Punta Pitt,NA
793,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,10,3.78,2.5,3.82,1.72,6.05,2,1,0,Ecuador,Punta Pitt,NA
794,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,11,4.46,2.29,4.1,1.79,4.87,2,1,0,Ecuador,Punta Pitt,NA
795,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,12,4.08,3.45,4.78,1.31,5.25,2,1,0,Ecuador,Punta Pitt,NA
796,Expedition_83,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,13,3.71,1.68,3.32,1.05,3.21,2,1,0,Ecuador,Punta Pitt,NA
797,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4.85,2.62,4.71,2.56,6.66,2,1,0,Ecuador,Punta Pitt,NA
798,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,2,5.24,2.49,4.41,3.3,8.32,2,1,0,Ecuador,Punta Pitt,NA
799,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,3,5.1,3.16,4.12,3.09,7.73,2,1,0,Ecuador,Punta Pitt,NA
800,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,4,4.32,2.48,4.32,2.97,6.14,2,1,0,Ecuador,Punta Pitt,NA
801,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,5,4.76,3.28,5.27,3.3,7.77,4,1,1,Ecuador,Punta Pitt,NA
802,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,6,5.68,3.24,4.71,3.31,7.23,2,1,0,Ecuador,Punta Pitt,NA
803,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,7,5.34,3.14,4.84,3.48,8.05,4,1,1,Ecuador,Punta Pitt,NA
804,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,8,4.77,2.63,4.56,2.65,6.12,2,1,0,Ecuador,Punta Pitt,NA
805,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,9,3.74,2.2,3.34,1.75,3.37,2,1,0,Ecuador,Punta Pitt,NA
806,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,10,3.65,2.68,3.51,2.98,6.46,2,1,0,Ecuador,Punta Pitt,NA
807,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,11,5.53,3.07,4.39,3.23,7.8,2,1,0,Ecuador,Punta Pitt,NA
808,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,12,4.28,1.78,3.16,2.32,4.7,2,1,0,Ecuador,Punta Pitt,NA
809,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,13,4.09,2.32,3.51,2.72,5.5,2,1,0,Ecuador,Punta Pitt,NA
810,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,14,4.69,2.53,3.88,2.51,5.49,2,1,0,Ecuador,Punta Pitt,NA
811,Expedition_84,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,15,4.32,3.07,4.28,2.42,4.09,2,1,0,Ecuador,Punta Pitt,NA
812,Expedition_85,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4.87,2.73,5.33,2.24,4.46,2,1,0,Ecuador,Punta Pitt,NA
813,Expedition_85,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,2,4.13,1.45,3.71,1.87,4.36,2,1,0,Ecuador,Punta Pitt,NA
814,Expedition_85,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,3,5.28,3.18,5.62,2,5.11,2,1,0,Ecuador,Punta Pitt,NA
815,Expedition_85,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,4,5.25,3.04,5.57,2.14,5.21,2,1,0,Ecuador,Punta Pitt,NA
816,Expedition_86,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,1,4,2.75,3.78,2.49,6.3,2,1,0,Ecuador,Punta Pitt,NA
817,Expedition_86,Natural Population,2017,South America,island,Galapagos,Galapagos,San Cristobal,0,2,5.73,3.02,4.49,3.4,7.72,2,1,0,Ecuador,Punta Pitt,NA
