ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,tip_distance,tip_distance_log,tip_distance_sqr
4504,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,9.83,2.382320061012899,3.1352830813181765
4505,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,7.29,2.1150499691472033,2.7
4506,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,8.48,2.2491843162669305,2.9120439557122073
4507,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,9.85,2.3841650799864684,3.138470965295043
4508,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,10.7,2.4595888418037104,3.271085446759225
4509,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,8.73,2.2752138961979136,2.9546573405388314
4510,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,6.16,1.9685099809725544,2.4819347291981715
4511,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,6.9,2.066862759472976,2.6267851073127395
4512,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,10.72,2.4612967841488667,3.2741411087489802
4513,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,10.31,2.425687290128029,3.2109188716004646
4514,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,6.61,2.0294631718735947,2.570992026436488
4515,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,10.56,2.4475508632442313,3.249615361854384
4516,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,7.72,2.1656192379208883,2.778488797889961
4517,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,10.26,2.421256622711544,3.2031234756093934
4518,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,10.02,2.3997118037247684,3.1654383582688825
4519,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,9.96,2.3942522815198695,3.1559467676119
4520,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,12.2,2.580216829592325,3.492849839314596
4521,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,9.77,2.3767644911682972,3.1256999216175565
4522,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,11.19,2.5006159434931803,3.345145736735546
4523,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,10.32,2.4265710727750367,3.212475680841802
4524,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,9.88,2.3869262414277967,3.1432467291003423
4525,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,12.4,2.5952547069568657,3.521363372331802
4526,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,7.26,2.1114245875328868,2.694438717061496
4527,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,9.86,2.3850863145057892,3.1400636936215163
4528,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,2.67,1.3001916620664788,1.6340134638368191
4529,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,11.87,2.554899021608035,3.4452866353904428
4530,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,9.04,2.306577114263583,3.0066592756745814
4531,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,6.75,2.0476928433652555,2.598076211353316
4532,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,10.99,2.4840729690394228,3.315116890850155
4533,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,6.6,2.028148247292285,2.569046515733026
4534,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,10.35,2.4292177439274116,3.2171415884290826
4535,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,9.81,2.3804716316511167,3.132091952673165
4536,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,9.94,2.392425796993835,3.152776554086889
4537,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,10.94,2.479894107964456,3.3075670817082456
4538,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,12.42,2.5967461315435356,3.5242020373412193
4539,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,10.74,2.4630018143999504,3.277193921634788
4540,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,9.42,2.343727036325221,3.069201850644561
4541,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,8.41,2.2417729535972883,2.9
4542,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,9.04,2.306577114263583,3.0066592756745814
4543,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,7.33,2.1198634561787513,2.7073972741361767
4544,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,8.89,2.2915241456346207,2.981610303175115
4545,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,6.13,1.9643112344262046,2.4758836806279896
4546,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,9.46,2.347558458636777,3.0757112998459397
4547,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.76,2.048982334195127,2.6
4548,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.92,2.0693912058263346,2.630589287593181
4549,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,8.91,2.2935443483418965,2.98496231131986
4550,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,7.22,2.1065702090680882,2.6870057685088806
4551,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,8.97,2.299580583973747,2.9949958263743874
4552,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,7.54,2.1447610078004784,2.745906043549196
4553,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,7,2.0794415416798357,2.6457513110645907
4554,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.81,2.175887439948088,2.794637722496424
4555,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,8.56,2.25758772706331,2.925747767665559
4556,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.72,1.9050881545350582,2.3916521486202797
4557,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,6.52,2.017566137961748,2.553429066960741
4558,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.53,2.018895041811802,2.5553864678361276
4559,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,7.03,2.0831845279586703,2.6514147167125706
4560,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.05,1.9530276168241774,2.4596747752497685
4561,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,7.31,2.1174596088673567,2.7037011669191546
4562,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,8.19,2.2181159363675955,2.8618176042508368
4563,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,8.77,2.2793164660546914,2.9614185789921694
4564,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,8.86,2.288486168614544,2.9765752132274432
4565,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,10.76,2.464703942470481,3.280243893371345
4566,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,8.38,2.238579763018133,2.894822965226026
4567,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.91,1.776645831418007,2.215851980616034
4568,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,8.06,2.203869120054888,2.839013913315678
4569,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,6.78,2.0515563381903004,2.6038433132583076
4570,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,7.33,2.1198634561787513,2.7073972741361767
4571,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,9.74,2.3739750890807185,3.120897306865447
4572,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,7.46,2.135349173618132,2.7313000567495327
4573,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,9.53,2.354228326145884,3.087069808086626
4574,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,8.31,2.231089091288976,2.882707061079915
4575,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,7.39,2.127040520479115,2.7184554438136375
4576,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,7.9,2.186051276738094,2.8106938645110393
4577,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,9.99,2.39698576841553,3.1606961258558215
4578,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,8.32,2.2321626286975,2.8844410203711917
4579,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,9.97,2.395164274287139,3.157530680769389
4581,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,9.95,2.3933394562625097,3.1543620591175006
4582,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,9.18,2.3204250111223765,3.0298514815086235
4583,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,9.06,2.3085671646715933,3.0099833886584824
4584,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,10.03,2.400618833265411,3.167017524422623
4585,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,10.54,2.4458192610799534,3.246536616149585
4586,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,10.31,2.425687290128029,3.2109188716004646
4587,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,9.32,2.334083760053417,3.0528675044947495
4588,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,9.91,2.3896797998449792,3.1480152477394387
4589,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,9.23,2.325324579963535,3.0380915061926625
4590,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,10.8,2.468099531471619,3.286335345030997
4591,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,10.11,2.4078456036515385,3.179622619116929
4592,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,8.64,2.265921108622454,2.939387691339814
4593,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,8.07,2.2049722641270453,2.8407745422683583
4594,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,8.68,2.2700619012884857,2.946183972531247
4595,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.7,1.9021075263969205,2.3874672772626644
4596,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,9.11,2.3135250330323798,3.018277654557314
4597,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,7.38,2.1258479144939915,2.716615541441225
4598,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.52,2.017566137961748,2.553429066960741
4599,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,7.47,2.136530508663963,2.7331300737432898
4600,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,8.12,2.21046980408624,2.8495613697550013
4601,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,9.79,2.378619779270043,3.128897569432403
4602,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,8.33,2.2332350148592526,2.8861739379323623
4603,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,11.66,2.5384474167160302,3.4146742157927745
4604,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,13.1,2.6461747973841225,3.6193922141707713
4605,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,8.28,2.2278615467981093,2.8774989139876315
4606,Florida_276,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,7.97,2.1938856760707046,2.8231188426986207
4607,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,7.15,2.0980179272527715,2.6739483914241875
4608,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,7.3,2.1162555148025524,2.701851217221259
4609,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,8.47,2.248128907197987,2.91032644217105
4610,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,7.28,2.1138429683971687,2.6981475126464085
4611,Florida_277,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,7.45,2.134166441369082,2.7294688127912363
4612,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,9.07,2.309560706730471,3.0116440692751194
4613,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,8.92,2.2945529212967815,2.986636904613616
4614,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.9,2.186051276738094,2.8106938645110393
4615,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,9.98,2.3960754360813845,3.159113799786263
4616,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,9.68,2.3683728335320486,3.111269837220809
4617,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,9.02,2.3045830956567186,3.003331483536241
4618,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.58,2.0255131996542803,2.565151067676132
4619,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,8.16,2.214846178686039,2.85657137141714
4620,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.29,1.986503546020567,2.5079872407968904
4621,Florida_278,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,6.59,2.0268315914075385,2.567099530598687
4622,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,10.79,2.4672517145492794,3.2848135411313684
4623,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,9.53,2.354228326145884,3.087069808086626
4624,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,9.92,2.390595970316759,3.1496031496047245
4625,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,10.36,2.4300984132930052,3.2186953878862163
4626,Florida_279,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,10.81,2.468946630209271,3.2878564445547194
