ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,depth,depth_log,depth_sqr
2786,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,75,4.23,1.4422019930581866,2.0566963801203135
2787,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,76,4.2,1.4350845252893227,2.04939015319192
2788,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,77,3.38,1.2178757094949273,1.8384776310850235
2789,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,78,4.52,1.5085119938441398,2.1260291625469296
2790,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,79,3.88,1.355835153635182,1.969771560359221
2791,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,80,3.67,1.3001916620664788,1.9157244060668017
2792,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,81,4.23,1.4422019930581866,2.0566963801203135
2793,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,82,4.69,1.545432582458188,2.1656407827707715
2794,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,83,3.59,1.2781522025001875,1.8947295321496416
2795,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,84,3.96,1.3762440252663892,1.98997487421324
2796,Daniel_14,Natural Population,2019,South America,island,Galapagos,Galapagos,San Cristobal,0,85,4.5,1.5040773967762742,2.1213203435596424
2797,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,1,5.54,1.7119945007591924,2.353720459187964
2798,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,2,4.78,1.5644405465033646,2.186321110907545
2799,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,3,6.26,1.8341801851120072,2.5019992006393608
2800,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,4,5.88,1.7715567619105355,2.4248711305964283
2801,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,5,5.39,1.6845453849209058,2.32163735324878
2802,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,6,4.97,1.6034198401085373,2.2293496809607953
2803,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,7,4.05,1.3987168811184478,2.0124611797498106
2804,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,8,6.57,1.8825138324965192,2.563201123595259
2805,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,9,5.43,1.691939133945844,2.3302360395462087
2806,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,10,5.7,1.7404661748405046,2.3874672772626644
2807,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,11,6.32,1.843719208158766,2.513961017995307
2808,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,12,4.37,1.4747630091074988,2.090454496036687
2809,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,13,5.61,1.724550719534605,2.3685438564654024
2810,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,14,4.97,1.6034198401085373,2.2293496809607953
2811,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,15,5.29,1.665818245870208,2.3
2812,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,16,6.09,1.8066480817218056,2.467792535850613
2813,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,17,5.73,1.7457155307266483,2.3937418407171647
2814,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,18,6.01,1.7934247485471162,2.4515301344262523
2815,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,19,5.9,1.7749523509116738,2.4289915602982237
2816,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,20,6.64,1.8931119634883424,2.5768197453450252
2817,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,21,6.45,1.864080130807681,2.539685019840059
2818,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,22,5.86,1.7681496035889213,2.420743687382041
2819,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,23,6.47,1.8671761085128091,2.5436194683953808
2820,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,24,6.25,1.8325814637483102,2.5
2821,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,25,5.14,1.6370530794670737,2.2671568097509267
2822,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,26,4.62,1.5303947050936475,2.149418526020468
2823,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,27,5.19,1.6467336971777973,2.2781571499789037
2824,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,28,5.38,1.682688374173693,2.3194827009486403
2825,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,29,4.32,1.463255402256019,2.078460969082653
2826,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,30,5.85,1.766441661243765,2.4186773244895647
2827,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,31,5.01,1.6114359150967734,2.238302928559939
2828,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,32,6.45,1.864080130807681,2.539685019840059
2829,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,33,6.33,1.8453002361560848,2.515949125081825
2830,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,34,6.72,1.9050881545350582,2.592296279363144
2831,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,35,4.65,1.536867219599265,2.1563858652847827
2832,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,36,6.26,1.8341801851120072,2.5019992006393608
2833,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,37,5.86,1.7681496035889213,2.420743687382041
2834,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,38,5.8,1.7578579175523736,2.4083189157584592
2835,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,39,5.2,1.6486586255873816,2.280350850198276
2836,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,40,5.15,1.6389967146756448,2.2693611435820435
2837,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,41,6.79,1.9154509415706047,2.6057628441590768
2838,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,42,5.12,1.6331544390514163,2.262741699796952
2839,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,43,6.44,1.8625285401162623,2.5377155080899043
2840,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,44,5.86,1.7681496035889213,2.420743687382041
2841,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,45,4.82,1.572773928062509,2.195449840010015
2842,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,46,5.03,1.6154199841116479,2.2427661492005804
2843,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,47,6.27,1.8357763546448294,2.5039968051097827
2844,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,48,6.19,1.8229350866965048,2.487971060924946
2845,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,49,4.77,1.5623463049002497,2.1840329667841556
2846,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,50,5.88,1.7715567619105355,2.4248711305964283
2847,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,51,6.08,1.8050046959780757,2.4657656011875906
2848,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,52,6.23,1.8293763327993617,2.495996794869737
2849,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,53,3.53,1.2612978709452054,1.8788294228055935
2850,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,54,5.63,1.728109442151599,2.3727621035409343
2851,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,55,5.63,1.728109442151599,2.3727621035409343
2852,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,56,4.59,1.5238800240724537,2.142428528562855
2853,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,57,4.73,1.5539252025038417,2.1748563170931545
2854,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,58,6.54,1.8779371654691073,2.5573423705088842
2855,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,59,5.36,1.6789639750827108,2.3151673805580453
2856,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,60,5.89,1.7732559976634952,2.4269322199023193
2857,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,61,5.29,1.665818245870208,2.3
2858,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,62,4.61,1.5282278570085572,2.147091055358389
2859,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,63,5.47,1.6992786164338898,2.3388031127052997
2860,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,64,5.76,1.7509374747078,2.4
2861,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,65,5.44,1.6937790608678513,2.3323807579381204
2862,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,66,5.5,1.7047480922384253,2.345207879911715
2863,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,67,4.77,1.5623463049002497,2.1840329667841556
2864,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,68,4.88,1.5851452198650557,2.209072203437452
2865,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,69,4.78,1.5644405465033646,2.186321110907545
2866,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,70,5.86,1.7681496035889213,2.420743687382041
2867,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,71,5.21,1.6505798557652755,2.2825424421026654
2868,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,72,6.4,1.8562979903656263,2.5298221281347035
2869,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,73,6.51,1.873339456220478,2.5514701644346145
2870,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,74,5.55,1.713797927758343,2.355843797877949
2871,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,75,6.13,1.81319474994812,2.4758836806279896
2872,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,76,5.23,1.6544112780768316,2.2869193252058544
2873,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,77,4.57,1.5195132049061133,2.137755832643195
2874,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,78,6.46,1.8656293177945105,2.541653005427767
2875,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,79,6.49,1.8702625307159986,2.5475478405713994
2876,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,80,4.54,1.5129270120532565,2.130727575266252
2877,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,81,5.13,1.6351056591826783,2.264950330581225
2878,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,82,6.56,1.8809906029559975,2.5612496949731396
2879,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,83,4.72,1.5518087995974639,2.172556098240043
2880,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,84,5.68,1.7369512327330598,2.3832750575625967
2881,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,85,5.42,1.6900958154515549,2.328089345364563
2882,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,86,6.82,1.9198594718553708,2.6115129714401193
2883,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,87,6.39,1.8547342683894434,2.5278449319529077
2884,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,88,3.63,1.2892326482767593,1.905255888325765
2885,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,89,6.29,1.8389610707123492,2.5079872407968904
2886,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,90,4.51,1.506297153514587,2.12367605815953
2887,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,91,5.65,1.7316555451583497,2.3769728648009427
2888,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,92,5.57,1.7173950539391927,2.360084744241189
2889,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,93,5.14,1.6370530794670737,2.2671568097509267
2890,Daniel_15,Natural Population,2019,South America,island,Galapagos,Galapagos,Floreana,0,94,5.11,1.631199404215613,2.2605309110914633
2891,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,1,3.38,1.2178757094949273,1.8384776310850235
2892,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,2,4.51,1.506297153514587,2.12367605815953
2893,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,3,5.09,1.6272778305624314,2.2561028345356955
2894,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,4,4.55,1.5151272329628591,2.1330729007701543
2895,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,5,3.46,1.2412685890696329,1.8601075237738274
2896,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,6,5.11,1.631199404215613,2.2605309110914633
2897,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,7,3.65,1.2947271675944,1.91049731745428
2898,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,8,4.27,1.451613827240533,2.0663978319771825
2899,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,9,4.29,1.4562867329399256,2.071231517720798
2900,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,10,3.7,1.308332819650179,1.9235384061671346
2901,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,11,4.06,1.4011829736136412,2.0149441679609885
2902,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,12,4.83,1.5748464676644813,2.1977260975835913
2903,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,13,4.72,1.5518087995974639,2.172556098240043
2904,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,14,4.15,1.423108334242607,2.0371548787463363
2905,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,15,4.55,1.5151272329628591,2.1330729007701543
2906,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,16,3.37,1.2149127443642704,1.835755975068582
2907,Daniel_16,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,17,4.74,1.556037135706985,2.177154105707724
