ind_num,ID,Herb_name,Herb_number,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,spine_length,tip_distance,spine_num,upper_spines,lower_spines,country,location,notes,latitude,longitude,Location notes,Temp,Temp_S,Prec,varP
6344,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,29,6.79,3.27,4.99,4.97,9.83,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6345,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,30,6.73,2.51,4.34,5.38,7.54,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6346,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,31,8.25,3.97,5.19,6.19,10.62,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6347,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,32,6.78,2.94,4.9,7.23,13.09,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6348,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,33,7.46,3.5,5.42,5.99,12.84,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6349,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,34,9.08,3.87,6.4,7.66,17.71,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6350,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,35,5.23,2.54,4.51,NA,NA,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6351,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,36,6.92,3.57,4.73,5.93,11.5,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6352,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,37,7.5,3.64,5.49,5.22,11.2,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6353,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,38,6.52,3.16,5.36,5.31,10.75,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6354,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,39,7.4,3.13,5.62,6.6,12.04,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6355,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,40,7,2.34,5.2,5.93,13.1,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6356,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,41,7.1,3.81,5.27,6.94,13.75,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6357,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,42,6.9,3.49,NA,4.4,9.75,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6358,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,43,8.04,3.8,6,6.92,13.55,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6359,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,44,6.86,2.94,4.84,6.1,11.3,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6360,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,45,8.35,4.09,6.29,7.26,16.75,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6361,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,46,7.22,3.99,5.54,6.08,12.32,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6362,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,47,8.19,3.46,5.92,5.89,10.38,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6363,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,48,7.36,3.06,5.13,5.22,10.83,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6364,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,49,10.87,4.69,7.27,7.11,15.68,NA,NA,1,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6365,Daniel_4,Daniel,4,Natural Population,2018,South America,island,Galapagos,Galapagos,Floreana,0,50,4.72,3.28,5.75,4.95,10.93,NA,NA,0,Ecuador,Playa Negra,PN,-1.2768889,-90.4881389,,23.75833321,170.8379669,381,68.66218567
6366,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,1,4.14,3.06,4.45,5.86,7.62,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6367,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,2,4.96,3.42,4.6,6,9.16,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6368,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,3,6.01,3.93,5.26,6.82,9.12,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6369,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,4,4.61,3.4,4.73,5.13,8.67,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6370,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,5,4.93,3.97,5.31,5.22,9.2,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6371,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,6,3.85,2.63,3.63,3.64,6.44,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6372,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,7,5.49,3.11,4.66,4.36,9.47,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6373,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,8,5.41,3.28,4.96,5.18,9.97,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6374,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,9,5.45,3.46,4.49,5.35,9.22,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6375,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,10,4.88,3.34,4.5,5.86,8.33,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6376,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,11,4.71,2.99,4.59,6.41,10.96,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6377,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,12,6.03,4.05,5.32,6.03,9.69,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6378,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,13,4.66,2.97,4.28,4.89,7.52,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6379,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,14,4.72,3.23,4.7,5.16,7.95,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6380,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,15,4.82,3.27,4.92,5.96,9.46,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6381,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,16,4.59,2.78,4.04,4.59,7.34,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6382,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,17,4.39,3.19,4.38,5.93,10,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6383,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,18,5.24,3.66,4.74,6.64,10.12,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6384,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,19,4.58,3.39,4.71,5.15,7.2,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6385,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,20,4.23,3.07,4.22,6.32,10.81,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6386,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,21,4.6,3.21,4.29,4.8,8.75,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6387,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,22,4.18,3.07,4.04,4.92,7.23,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6388,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,23,4.12,3.28,4.16,5.36,10.7,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6389,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,24,4.99,3.58,4.43,5.56,9.64,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6390,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,25,3.92,2.34,3.45,4.83,8.31,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6391,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,26,5.02,3.59,4.71,5.96,9.56,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6392,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,27,5.36,3.23,4.93,5.3,9.48,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6393,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,28,4.59,3.59,4.71,4.89,9.02,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6394,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,29,3.84,2.83,4.02,6.1,8.25,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6395,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,30,4.98,3.32,4.85,5.86,8.48,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6396,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,31,4.07,2.93,4.3,3.59,8.16,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6397,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,32,4.25,3.41,4.22,5.34,8.39,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6398,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,33,4.55,3.19,3.98,3.44,6.82,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6399,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,34,4.49,3.1,4.35,4.93,8.32,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6400,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,35,4.52,3.29,4.4,4.66,8.21,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6401,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,36,5.19,3.84,4.76,6.35,9.99,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6402,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,37,3.44,3.24,4.02,5.58,9.38,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6403,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,38,4.36,2.77,3.86,6.25,8.22,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6404,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,39,4.33,3.05,4.53,5.94,8.35,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6405,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,40,4.85,4.05,4.68,5.93,9.35,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6406,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,41,4.35,2.64,3.61,5.48,7.86,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6407,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,42,3.89,2.95,3.76,5.22,8.92,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6408,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,43,5.06,3.55,4.55,5.86,7.88,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6409,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,44,4.98,3.18,4.62,4.44,7.95,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6410,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,45,4.65,3.23,3.8,4.53,6.34,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6411,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,46,5.69,3.96,4.41,5.09,8.55,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6412,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,47,4.67,2.98,4.2,5.58,7.84,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6413,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,48,3.9,3.04,3.84,5.43,9.62,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6414,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,49,4.7,3.15,5.02,4.9,8.65,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6415,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,50,3.94,2.66,3.58,4.12,6.3,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6416,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,51,4.98,3.47,4.57,4.9,9.03,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6417,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,52,4.65,3.1,4.5,5.71,8.82,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6418,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,53,5.42,4.53,4.77,6.21,10.88,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6419,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,54,4.04,2.49,3.85,4.27,8.15,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6420,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,55,4.29,2.62,3.93,4.41,7.46,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6421,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,56,4.39,2.69,4.44,5.07,8.99,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6422,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,57,3.99,2.81,4.03,5.15,8.91,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6423,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,58,4.5,2.8,4.02,4.62,7.99,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6424,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,59,5.06,3.04,4.55,4.92,10.34,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6425,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,60,4.44,3.28,4.55,5.59,8.37,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6426,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,61,4.54,3.39,4.35,3.98,6.93,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6427,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,62,4.24,3.09,4.31,6.12,10.12,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6428,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,63,4.24,3.02,4.1,5.35,8.62,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6429,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,64,4.83,3.31,4.74,6.54,10.55,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6430,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,65,3.89,3.19,4.1,4.22,7.2,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6431,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,66,5.48,3.35,5.05,5.23,8.42,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6432,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,67,3.83,2.74,4.02,4.74,7.9,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6433,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,68,4.38,2.82,4.39,3.74,6.92,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6434,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,69,5.04,2.74,4.31,5.51,10.13,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6435,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,70,3.26,2.51,3.76,4.96,7.84,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6436,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,71,4.41,3.06,4.33,5.58,9.67,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
6437,Daniel_11,Daniel,11,Natural Population,2018,South America,island,Galapagos,Galapagos,Isabela,1,72,4.16,2.86,3.96,5.45,8.82,NA,NA,1,Ecuador,Road Sierra Negra,RSA,-0.9414667,-90.9674167,,24.09166718,160.2389221,338,85.93011475
