ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,length,width,depth,tip_distance,spine_num,lower_spines,country,location,notes
4438,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.54,3.17,4.45,10.12,4,1,USA,Vero Beach,NA
4439,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.91,2.82,4.58,8.63,4,1,USA,Vero Beach,NA
4440,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.47,2.93,4.3,9.62,4,1,USA,Vero Beach,NA
4441,Florida_259,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.29,3.78,4.18,10.27,4,1,USA,Vero Beach,NA
4442,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,6.1,2.67,4.56,9.52,4,1,USA,Marathon,NA
4443,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,6.09,3.16,4.72,7.52,4,1,USA,Marathon,NA
4444,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,4.88,2.63,4.4,5.24,4,1,USA,Marathon,NA
4445,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4.1,1.9,3.74,4.04,4,1,USA,Marathon,NA
4446,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,3.51,2.53,3.32,2.83,4,1,USA,Marathon,NA
4447,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4.24,2.48,3.14,3.59,4,1,USA,Marathon,NA
4448,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,6.15,2.93,4.54,6.85,4,1,USA,Marathon,NA
4449,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,5.01,2.65,3.92,6.39,4,1,USA,Marathon,NA
4450,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4.57,2.46,4.32,4.37,4,1,USA,Marathon,NA
4451,Florida_260,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,3.71,2.05,3.18,4.53,4,1,USA,Marathon,NA
4452,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,6.01,2.89,4.39,9.34,4,1,USA,Marathon,NA
4453,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,6.67,2.94,4.75,9.81,4,1,USA,Marathon,NA
4454,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,6.43,2.81,4.84,10.06,4,1,USA,Marathon,NA
4455,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,5.97,3.06,4.58,11.6,4,1,USA,Marathon,NA
4456,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4.85,2.22,3.67,6.49,4,1,USA,Marathon,NA
4457,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,6.97,2.88,4.54,10.37,4,1,USA,Marathon,NA
4458,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,6.54,2.48,4.08,9.8,4,1,USA,Marathon,NA
4459,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,6.09,2.76,4.72,10.32,4,1,USA,Marathon,NA
4460,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,5.96,2.88,4.35,8.85,4,1,USA,Marathon,NA
4461,Florida_261,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,5.84,2.72,4.6,10.19,4,1,USA,Marathon,NA
4462,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,4.86,2.66,4.19,5.58,4,1,USA,Marathon,NA
4463,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,7.58,4.57,5.86,12.91,4,1,USA,Marathon,NA
4464,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,8.19,4.28,6.12,10.55,4,1,USA,Marathon,NA
4465,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,6.2,2.75,4.79,8.11,4,1,USA,Marathon,NA
4466,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,6.66,3.86,5.32,10.29,4,1,USA,Marathon,NA
4467,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,6.48,3.92,5.13,11.87,4,1,USA,Marathon,NA
4468,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,6.56,3.89,4.86,12.5,4,1,USA,Marathon,NA
4469,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,6.13,3.73,5.12,11.73,4,1,USA,Marathon,NA
4470,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,7.36,4.53,5.75,11.84,4,1,USA,Marathon,NA
4471,Florida_262,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,6.52,3.55,4.93,10.92,4,1,USA,Marathon,NA
4472,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,5.51,2.75,4.71,7.59,4,1,USA,Marathon,NA
4473,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,5.42,2.72,4.29,8.32,4,1,USA,Marathon,NA
4474,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,5.24,2.88,4.38,7.9,4,1,USA,Marathon,NA
4475,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,5.43,2.61,3.86,6.67,4,1,USA,Marathon,NA
4476,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,4.65,2.48,4.05,8.09,4,1,USA,Marathon,NA
4477,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,4.87,2.06,4.11,7.16,4,1,USA,Marathon,NA
4478,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,5.51,2.58,3.9,7.5,4,1,USA,Marathon,NA
4479,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,5.07,2.08,4.02,7.47,4,1,USA,Marathon,NA
4480,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4.95,2.41,3.53,5.96,4,1,USA,Marathon,NA
4481,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,3.8,2.45,3.81,5.71,4,1,USA,Marathon,NA
4482,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,11,6.55,2.66,4.3,7.41,4,1,USA,Marathon,NA
4483,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,12,6.86,3.19,3.93,7.39,4,1,USA,Marathon,NA
4484,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,13,6.31,2.82,4.04,7.86,4,1,USA,Marathon,NA
4485,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,14,6.23,2.89,4.27,9.7,4,1,USA,Marathon,NA
4486,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,15,6.28,2.95,4.02,6.75,4,1,USA,Marathon,NA
4487,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,16,6.44,3.14,4.14,8.64,4,1,USA,Marathon,NA
4488,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,17,6.52,3.12,4.43,7.66,4,1,USA,Marathon,NA
4489,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,18,6.51,2.63,4.3,7.75,4,1,USA,Marathon,NA
4490,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,19,4.96,3.29,4.06,6.51,4,1,USA,Marathon,NA
4491,Florida_263,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,20,5.84,3.24,4.29,7.97,4,1,USA,Marathon,NA
4492,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,6.12,3.41,5.14,10.36,4,1,USA,Marathon,NA
4493,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,8.08,5,5.21,11.18,4,1,USA,Marathon,NA
4494,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,6.39,3.07,4.53,9.26,4,1,USA,Marathon,NA
4495,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,7.78,3.92,5.35,10.89,4,1,USA,Marathon,NA
4496,Florida_264,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,6.84,3.97,5.04,10.19,4,1,USA,Marathon,NA
4497,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,5.72,3.32,4.95,9.86,4,1,USA,Marathon,NA
4498,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,3.61,2.2,3.39,5.13,4,1,USA,Marathon,NA
4499,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,3.64,2.15,3.17,4.29,4,1,USA,Marathon,NA
4500,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,4.66,2.46,4.02,7.11,4,1,USA,Marathon,NA
4501,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,6.37,3.28,5.35,11.11,4,1,USA,Marathon,NA
4502,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,6.36,3.12,5.36,9.75,4,1,USA,Marathon,NA
4503,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,5.46,3.04,4.57,10.27,4,1,USA,Marathon,NA
4504,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,6.01,2.92,5.03,9.83,4,1,USA,Marathon,NA
4505,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,4.35,2.56,4.19,7.29,4,1,USA,Marathon,NA
4506,Florida_265,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4.58,2.64,4.5,8.48,4,1,USA,Marathon,NA
4507,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,8.23,2.92,5.2,9.85,4,1,USA,Marathon,NA
4508,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,7.45,3.95,5.32,10.7,4,1,USA,Marathon,NA
4509,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,6.62,3.22,4.82,8.73,4,1,USA,Marathon,NA
4510,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,5.24,2.3,3.99,6.16,4,1,USA,Marathon,NA
4511,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,5.88,2.48,3.87,6.9,4,1,USA,Marathon,NA
4512,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,7.04,3.03,4.49,10.72,4,1,USA,Marathon,NA
4513,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,8.16,3.23,5.4,10.31,4,1,USA,Marathon,NA
4514,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,7.05,3.66,5.42,6.61,4,1,USA,Marathon,NA
4515,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,6.13,2.7,4.16,10.56,4,1,USA,Marathon,NA
4516,Florida_266,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,5.99,2.47,4.41,7.72,4,1,USA,Marathon,NA
4517,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,5.4,2.7,4.06,10.26,4,1,USA,Marathon,NA
4518,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,8.57,2.46,3.79,10.02,4,1,USA,Marathon,NA
4519,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,5.62,2.69,3.72,9.96,4,1,USA,Marathon,NA
4520,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,5.31,2.51,4.03,12.2,4,1,USA,Marathon,NA
4521,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,6.06,3.64,4.16,9.77,4,1,USA,Marathon,NA
4522,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,5.54,2.15,3.68,11.19,4,1,USA,Marathon,NA
4523,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,6.35,3.62,4.8,10.32,4,1,USA,Marathon,NA
4524,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,4.84,2.74,3.69,9.88,4,1,USA,Marathon,NA
4525,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,5.28,2.39,3.84,12.4,4,1,USA,Marathon,NA
4526,Florida_267,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,4.33,2.54,3.63,7.26,4,1,USA,Marathon,NA
4527,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,7.15,4.41,5.91,9.86,4,1,USA,Marathon,NA
4528,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,3.15,1.42,2.62,2.67,4,1,USA,Marathon,NA
4529,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,8.42,4.79,6.22,11.87,4,1,USA,Marathon,NA
4530,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,6,3.13,5.01,9.04,4,1,USA,Marathon,NA
4531,Florida_268,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,5.07,2.94,4.52,6.75,4,1,USA,Marathon,NA
4532,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,1,7.09,3.95,5.25,10.99,4,1,USA,Marathon,NA
4533,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,2,4.9,2.42,4.15,6.6,4,1,USA,Marathon,NA
4534,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,3,6.59,3.34,5.07,10.35,4,1,USA,Marathon,NA
4535,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,4,6.75,3.67,4.79,9.81,4,1,USA,Marathon,NA
4536,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,5,7.23,3.88,5.2,9.94,4,1,USA,Marathon,NA
4537,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,6,8.17,4.01,5.59,10.94,4,1,USA,Marathon,NA
4538,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,7,6.78,4.34,4.85,12.42,4,1,USA,Marathon,NA
4539,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,8,8.05,4.61,5.34,10.74,4,1,USA,Marathon,NA
4540,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,9,6.17,3.03,4.16,9.42,4,1,USA,Marathon,NA
4541,Florida_269,Natural Population,2016,North_Central America,island,other,Marathon,NA,NA,10,5.91,3.04,4.82,8.41,4,1,USA,Marathon,NA
4542,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,7.43,3.96,5.82,9.04,4,1,USA,Jupiter,NA
4543,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.73,4.23,4.17,7.33,4,1,USA,Jupiter,NA
4544,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,6.54,3.22,4.79,8.89,4,1,USA,Jupiter,NA
4545,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.92,2.29,3.82,6.13,4,1,USA,Jupiter,NA
4546,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,7.1,3.51,5.34,9.46,4,1,USA,Jupiter,NA
4547,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.6,3.04,4.26,6.76,4,1,USA,Jupiter,NA
4548,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.02,3.59,4.69,6.92,4,1,USA,Jupiter,NA
4549,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,6.82,3.3,4.91,8.91,4,1,USA,Jupiter,NA
4550,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,5.75,3.78,4.41,7.22,4,1,USA,Jupiter,NA
4551,Florida_270,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,7.74,4.29,5.48,8.97,4,1,USA,Jupiter,NA
4552,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.57,2.89,3.65,7.54,4,1,USA,Jupiter,NA
4553,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4.6,2.41,3.31,7,4,1,USA,Jupiter,NA
4554,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4.8,2.87,3.74,7.81,4,1,USA,Jupiter,NA
4555,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.85,2.42,3.42,8.56,4,1,USA,Jupiter,NA
4556,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4.37,2.76,3.19,5.72,4,1,USA,Jupiter,NA
4557,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4.12,2.72,3.44,6.52,4,1,USA,Jupiter,NA
4558,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4.17,2.24,3.14,6.53,4,1,USA,Jupiter,NA
4559,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4.51,3.07,3.75,7.03,4,1,USA,Jupiter,NA
4560,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,3.68,1.9,2.89,6.05,4,1,USA,Jupiter,NA
4561,Florida_271,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4.05,2.37,3.34,7.31,4,1,USA,Jupiter,NA
4562,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.87,3.71,5.13,8.19,4,1,USA,Jupiter,NA
4563,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.38,2.94,4.49,8.77,4,1,USA,Jupiter,NA
4564,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,6.46,2.64,3.77,8.86,4,1,USA,Jupiter,NA
4565,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,6.54,3.35,3.92,10.76,4,1,USA,Jupiter,NA
4566,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,6.78,3.34,4.53,8.38,4,1,USA,Jupiter,NA
4567,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.86,2.31,3.03,4.91,4,1,USA,Jupiter,NA
4568,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.22,3.49,4.04,8.06,4,1,USA,Jupiter,NA
4569,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,7.16,3.06,4.19,6.78,4,1,USA,Jupiter,NA
4570,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4.78,2.76,3.78,7.33,2,0,USA,Jupiter,NA
4571,Florida_272,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,6.52,3.23,4.35,9.74,4,1,USA,Jupiter,NA
4572,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4.32,2.93,4.19,7.46,2,0,USA,Jupiter,NA
4573,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,6.68,3.58,4.45,9.53,4,1,USA,Jupiter,NA
4574,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.78,3.05,3.89,8.31,2,0,USA,Jupiter,NA
4575,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,5.49,2.8,4.02,7.39,2,0,USA,Jupiter,NA
4576,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,5.73,3.17,3.97,7.9,4,1,USA,Jupiter,NA
4577,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,5.34,3.02,3.84,9.99,4,1,USA,Jupiter,NA
4578,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.57,3.42,4.22,8.32,4,1,USA,Jupiter,NA
4579,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,6.21,3.64,4.6,9.97,4,1,USA,Jupiter,NA
4581,Florida_273,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,5.8,2.98,3.62,9.95,2,0,USA,Jupiter,NA
4582,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,6.57,3.69,5.04,9.18,4,1,USA,Jupiter,NA
4583,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,7.06,3.09,4.61,9.06,4,1,USA,Jupiter,NA
4584,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,7.23,3.23,4.69,10.03,4,1,USA,Jupiter,NA
4585,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,6.97,3.11,5.04,10.54,4,1,USA,Jupiter,NA
4586,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,7.25,3.18,5.24,10.31,4,1,USA,Jupiter,NA
4587,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,7.21,3.01,4.92,9.32,4,1,USA,Jupiter,NA
4588,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,6.3,3.14,4.64,9.91,4,1,USA,Jupiter,NA
4589,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,6.64,3.4,4.78,9.23,4,1,USA,Jupiter,NA
4590,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,6.69,2.87,4.58,10.8,4,1,USA,Jupiter,NA
4591,Florida_274,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,7.24,3.26,4.71,10.11,4,1,USA,Jupiter,NA
4592,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,5.96,3.6,4.88,8.64,4,1,USA,Jupiter,NA
4593,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,5.08,3.36,4.56,8.07,4,1,USA,Jupiter,NA
4594,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,5.8,3.47,4.65,8.68,4,1,USA,Jupiter,NA
4595,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4.22,2.29,3.96,5.7,4,1,USA,Jupiter,NA
4596,Florida_275,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,6.59,3.8,4.79,9.11,4,1,USA,Jupiter,NA
