ind_num,ID,Herbarium,year_collected,continent,mainland_island,galapagos_other,island_group,galapagos_island,finch_beak,mericarp_num,spine_num
4653,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4654,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4655,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4656,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2
4657,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4658,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,2
4659,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,2
4660,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2
4661,Florida_283,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2
4662,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4663,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2
4664,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4665,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4666,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4667,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4668,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4669,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4670,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4671,Florida_284,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4672,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4673,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4674,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4675,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4676,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4677,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4678,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4679,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4680,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4681,Florida_285,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4682,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4683,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4684,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4685,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4686,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4687,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4688,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4689,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4690,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4691,Florida_286,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4692,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4693,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4694,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4695,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4696,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4697,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4698,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4699,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4700,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4701,Florida_287,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4702,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4703,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4704,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4705,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4706,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4707,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4708,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4709,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4710,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4711,Florida_288,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4712,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4713,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4714,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4715,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4716,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4717,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4718,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4719,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4720,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4721,Florida_289,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4722,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4723,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4724,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4725,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4726,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4727,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4728,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4729,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4730,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4731,Florida_290,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4732,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4733,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4734,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4735,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4736,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4737,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4738,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4739,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4740,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4741,Florida_291,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4742,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4743,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4744,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4745,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4746,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4747,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4748,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4749,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4750,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4751,Florida_292,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4752,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4753,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4754,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4755,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4756,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4757,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4758,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4759,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4760,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4761,Florida_293,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4762,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4763,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4764,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4765,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4766,Florida_294,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4767,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4768,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4769,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4770,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4771,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4772,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4773,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4774,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4775,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4776,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4777,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,11,4
4778,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,12,4
4779,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,13,4
4780,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,14,4
4781,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,15,4
4782,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,16,4
4783,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,17,4
4784,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,18,4
4785,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,19,4
4786,Florida_295,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,20,4
4787,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2
4788,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2
4789,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,2
4790,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,2
4791,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2
4792,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,2
4793,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,2
4794,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4795,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,2
4796,Florida_296,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,2
4797,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4798,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4799,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4800,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4801,Florida_297,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,2
4802,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4803,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4804,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4805,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4806,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4807,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4808,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4809,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4810,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4811,Florida_298,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4812,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4813,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4814,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4815,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4816,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4817,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4818,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4819,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4820,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4821,Florida_299,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,4
4822,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,2
4823,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,2
4824,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4825,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4826,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
4827,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,6,4
4828,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,7,4
4829,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,8,4
4830,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,9,4
4831,Florida_300,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,10,0
4832,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,1,4
4833,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,2,4
4834,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,3,4
4835,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,4,4
4836,Florida_301,Natural Population,2016,North_Central America,mainland,NA,NA,NA,NA,5,4
