ID,Herbarium,year_collected,continent,mainland_island,island_group,location,Galapagos_island,finch_beak,site,individual_sample,length,length_log,length_sqr
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,4.03,1.3937663759585917,2.0074859899884734
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,3.89,1.358409157630355,1.972308292331602
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,3.47,1.244154593958768,1.862793601019716
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,3.55,1.2669476034873244,1.8841443681416772
CAS_741302,Herbarium,1964,South America,island,Galapagos,Galapagos,Santa Cruz,1,NA,181,2.88,1.0577902941478545,1.697056274847714
CAS_34024,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,NA,182,7.89,2.065596134857783,2.808914381037628
CAS_34024,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,NA,182,6.63,1.891604804197771,2.5748786379167465
CAS_34024,Herbarium,1899,South America,island,Galapagos,Galapagos,Floreana,0,NA,182,7.97,2.075684492802124,2.8231188426986207
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,4.71,1.5496879080283263,2.1702534414210706
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,3.65,1.2947271675944,1.91049731745428
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,5.58,1.7191887763932197,2.3622023622035435
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,5.37,1.6808279085207734,2.3173260452512934
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,5.2,1.6486586255873816,2.280350850198276
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,5.34,1.6752256529721035,2.3108440016582685
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,5.15,1.6389967146756448,2.2693611435820435
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,5.33,1.673351238177753,2.3086792761230392
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,5.34,1.6752256529721035,2.3108440016582685
CAS_461175,Herbarium,1932,South America,island,Galapagos,Galapagos,Isabela,1,NA,183,4.81,1.5706970841176697,2.1931712199461306
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,5.78,1.7544036826842861,2.4041630560342617
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,7.58,2.0255131996542803,2.753179979587241
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,8.25,2.1102132003465894,2.8722813232690143
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,10.51,2.3523271848888596,3.2419130154894655
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,7.88,2.064327903869788,2.80713376952364
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,7.08,1.9572739077056285,2.6608269391300143
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,7.38,1.998773638612381,2.716615541441225
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,7.45,2.0082140323914683,2.7294688127912363
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,7.76,2.048982334195127,2.7856776554368237
CAS_461174,Herbarium,1932,South America,island,Galapagos,Galapagos,Floreana,0,NA,184,8.8,2.174751721484161,2.9664793948382653
CAS_496955,Herbarium,1967,South America,island,Galapagos,Galapagos,Campeon,0,Campeon,185,6.83,1.9213246735826988,2.613426869074396
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,5.5,1.7047480922384253,2.345207879911715
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,5.04,1.6174060820832772,2.244994432064365
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,6.18,1.8213182714695995,2.4859605789312105
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,6.11,1.809926773183504,2.471841418861655
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,6.49,1.8702625307159986,2.5475478405713994
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,3.85,1.3480731482996928,1.9621416870348585
CAS_56623,Herbarium,1905,South America,island,Galapagos,Galapagos,Fernandina,1,NA,186,4.3,1.4586150226995167,2.073644135332772
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.43,1.860974538249528,2.535744466621193
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.47,2.136530508663963,2.91032644217105
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.57,2.0241930674493576,2.751363298439521
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,9.09,2.2071749081893874,3.014962686336267
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.54,2.1447610078004784,2.9223278392404914
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.02,1.7950872593207297,2.453568829277059
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.79,2.052840859882657,2.7910571473905725
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.78,2.172476407647025,2.9631064780058107
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.56,2.1471001901536506,2.925747767665559
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.31,1.9892432737616872,2.7037011669191546
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.5,2.1400661634962708,2.9154759474226504
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.61,1.888583653863595,2.570992026436488
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.67,1.8976198599275322,2.582634314028992
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.08,2.089391872533004,2.842534080710379
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.37,1.851599469584072,2.5238858928247927
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.97,2.1938856760707046,2.9949958263743874
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.33,2.1198634561787513,2.8861739379323623
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.29,1.986503546020567,2.7
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.1,1.9600947840472698,2.6645825188948455
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.77,1.9125010869241836,2.6019223662515376
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.85,2.060513531794317,2.80178514522438
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.76,2.1701959049483,2.9597297173897483
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.59,2.0268315914075385,2.7549954627911823
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,9.01,2.1983350716202463,3.0016662039607267
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.1,1.9600947840472698,2.6645825188948455
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.4,2.128231705849268,2.898275349237888
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.01,1.7934247485471162,2.4515301344262523
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.07,2.0881534822818573,2.8407745422683583
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.02,2.081938421878423,2.831960451701259
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.2,1.824549292051046,2.4899799195977463
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.56,2.0228711901914416,2.749545416973504
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.64,2.033397603178429,2.7640549922170505
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.58,2.149433913499871,2.929163703175362
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.88,2.1838015570040787,2.979932885150268
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.99,2.0781907597781832,2.826658805020514
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.67,2.0373166153791646,2.7694764848252458
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.6,1.8870696490323797,2.569046515733026
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.48,2.1377104498038118,2.9120439557122073
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.69,1.900613874140137,2.5865034312755126
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.81,1.918392120161421,2.6095976701399777
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.41,2.0028304393079956,2.72213151776324
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.77,1.9125010869241836,2.6019223662515376
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.69,2.162172939277301,2.947880594596735
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.03,2.0831845279586703,2.8337254630609507
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.21,2.105352923464337,2.8653097563788807
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.9,1.9315214116032138,2.6267851073127395
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.75,2.0476928433652555,2.7838821814150108
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.49,2.0135687975291283,2.7367864366808017
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,10.16,2.318458442150336,3.1874754901018454
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.03,1.9501867058225735,2.6514147167125706
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.6,2.028148247292285,2.756809750418044
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.85,2.060513531794317,2.80178514522438
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.67,1.8976198599275322,2.582634314028992
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,9.04,2.201659174404085,3.0066592756745814
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.7,1.9021075263969205,2.588435821108957
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.09,1.958685340544036,2.6627053911388696
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.64,2.033397603178429,2.7640549922170505
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.93,1.9358598132018119,2.6324893162176366
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.7,1.9021075263969205,2.588435821108957
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.61,1.888583653863595,2.570992026436488
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,8.15,2.0980179272527715,2.8548204847240397
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.25,1.8325814637483102,2.5
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.8,1.7578579175523736,2.4083189157584592
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.01,1.9473377010464987,2.6476404589747453
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,7.1,1.9600947840472698,2.6645825188948455
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,6.84,1.922787731634459,2.615339366124404
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.88,1.7715567619105355,2.4248711305964283
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Santa Cruz,1,Academy Bay,187,5.74,1.747459210331475,2.3958297101421877
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.73,1.7457155307266483,2.3937418407171647
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.8,1.7578579175523736,2.4083189157584592
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,7.5,2.0149030205422647,2.7386127875258306
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.45,1.6956156086751528,2.3345235059857505
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,6.9,1.9315214116032138,2.6267851073127395
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.83,1.763017000362401,2.414539293529927
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.59,1.7209792871670078,2.364318083507378
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.65,1.7316555451583497,2.3769728648009427
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,6,1.791759469228055,2.449489742783178
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.55,1.713797927758343,2.355843797877949
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,6.35,1.8484548129046001,2.5199206336708304
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,6.8,1.916922612182061,2.6076809620810595
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.16,1.6409365794934714,2.2715633383201093
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.94,1.7817091333745536,2.4372115213907883
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,6.2,1.824549292051046,2.4899799195977463
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.91,1.776645831418007,2.4310491562286436
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.23,1.4422019930581866,2.0566963801203135
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.98,1.6054298910365616,2.23159136044214
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.16,1.425515074273172,2.039607805437114
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.98,1.6054298910365616,2.23159136044214
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.59,1.5238800240724537,2.142428528562855
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.54,1.7119945007591924,2.353720459187964
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.01,1.3887912413184778,2.0024984394500787
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,7.88,2.064327903869788,2.80713376952364
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,6.89,1.9300710850255671,2.6248809496813372
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.4,1.6863989535702288,2.32379000772445
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.77,1.7526720805200082,2.4020824298928627
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.75,1.55814461804655,2.179449471770337
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,5.01,1.6114359150967734,2.238302928559939
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.55,1.5151272329628591,2.1330729007701543
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,3.33,1.2029723039923526,1.8248287590894658
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.71,1.5496879080283263,2.1702534414210706
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,4.36,1.472472057360943,2.08806130178211
Daniel,Natural Population,2019,South America,island,Galapagos,Galapagos,Isabela,1,Isabela Airport,188,6.05,1.80005827204275,2.4596747752497685
